customer_id,avg_session_duration,avg_feature_usage,avg_engagement_rate,avg_satisfaction,avg_nps,avg_monthly_revenue,latest_monthly_revenue,active_months,first_monthly_revenue,revenue_change,revenue_trend,cluster,customer_type,plan_type,region,industry,company_size,tenure_months
CUST_02615,22.727272727272727,2.3636363636363638,1.0,4.0,-17.0,29.0,29,11,29,0,Stable,1,SMB,Basic,Europe,Healthcare,30,10
CUST_02616,20.375,0.875,1.0,,,99.0,99,8,99,0,Stable,1,SMB,Pro,North America,Technology,9,7
CUST_02617,45.26086956521739,3.4782608695652173,0.4583333333333333,,,49.0,49,23,49,0,Stable,1,Mid-market,Basic,Europe,Technology,229,22
CUST_02618,39.42857142857143,2.857142857142857,0.2,,,199.0,199,7,199,0,Stable,1,Mid-market,Pro,North America,Education,59,6
CUST_02619,66.25,6.4,0.75,,,99.0,99,20,99,0,Stable,0,Enterprise,Basic,North America,Healthcare,3755,19
CUST_02620,18.0,0.6666666666666666,,,,29.0,29,3,29,0,Stable,1,SMB,Basic,North America,Education,34,2
CUST_02621,20.571428571428573,1.4285714285714286,0.0,,,29.0,29,7,29,0,Stable,1,SMB,Basic,North America,Retail,36,6
CUST_02622,48.2,6.4,,,,299.0,299,5,299,0,Stable,0,Enterprise,Pro,North America,Healthcare,4465,4
CUST_02623,26.125,2.0833333333333335,0.6666666666666666,9.0,31.0,29.0,29,24,29,0,Stable,1,SMB,Basic,Europe,E-commerce,16,23
CUST_02624,9.75,1.0,,,,29.0,29,4,29,0,Stable,1,SMB,Basic,North America,Healthcare,38,3
CUST_02625,39.40909090909091,3.6363636363636362,0.4,9.0,43.5,49.0,49,22,49,0,Stable,1,Mid-market,Basic,North America,Technology,421,21
CUST_02626,37.8125,2.6875,0.8,,,49.0,49,16,49,0,Stable,1,Mid-market,Basic,Asia-Pacific,Technology,80,15
CUST_02627,30.75,5.0,1.0,,,99.0,99,4,99,0,Stable,1,Enterprise,Basic,Europe,Finance,1519,3
CUST_02628,44.0,3.0,,,,299.0,299,1,299,0,Stable,1,Enterprise,Pro,Latin America,Technology,3479,0
CUST_02629,23.25,1.75,1.0,,,99.0,99,4,99,0,Stable,1,SMB,Pro,North America,Healthcare,26,3
CUST_02630,17.0,0.0,,,,29.0,29,1,29,0,Stable,1,SMB,Basic,Asia-Pacific,E-commerce,13,0
CUST_02631,26.954545454545453,1.5,0.75,,,29.0,29,22,29,0,Stable,1,SMB,Basic,Latin America,Technology,3,21
CUST_02632,35.333333333333336,2.6666666666666665,0.5833333333333334,,,49.0,49,12,49,0,Stable,1,Mid-market,Basic,North America,Retail,418,11
CUST_02633,40.92857142857143,3.9285714285714284,0.6,,,49.0,49,14,49,0,Stable,1,Mid-market,Basic,Europe,Finance,202,13
CUST_02634,41.142857142857146,3.7142857142857144,0.6,,,499.0,499,14,499,0,Stable,1,Mid-market,Enterprise,Europe,E-commerce,53,13
CUST_02635,74.6470588235294,7.823529411764706,0.9,8.0,15.0,999.0,999,17,999,0,Stable,0,Enterprise,Enterprise,Asia-Pacific,Finance,1736,16
CUST_02636,25.5,0.75,0.0,5.0,7.0,29.0,29,4,29,0,Stable,1,SMB,Basic,North America,Technology,2,3
CUST_02637,25.35,1.0,0.375,,,99.0,99,20,99,0,Stable,1,SMB,Pro,North America,Retail,11,19
CUST_02638,79.27272727272727,7.545454545454546,0.875,9.0,41.0,299.0,299,22,299,0,Stable,0,Enterprise,Pro,North America,Technology,3638,21
CUST_02639,21.5,1.7,0.0,,,29.0,29,10,29,0,Stable,1,SMB,Basic,Europe,E-commerce,45,9
CUST_02640,42.72727272727273,3.727272727272727,0.75,7.0,48.0,49.0,49,11,49,0,Stable,1,Mid-market,Basic,Europe,Retail,171,10
CUST_02641,66.04545454545455,7.045454545454546,0.6666666666666666,7.0,4.0,299.0,299,22,299,0,Stable,0,Enterprise,Pro,North America,Technology,3006,21
CUST_02642,22.529411764705884,2.3529411764705883,0.5,,,99.0,99,17,99,0,Stable,1,SMB,Pro,Europe,Education,3,16
CUST_02643,23.3125,1.5625,0.0,,,29.0,29,16,29,0,Stable,1,SMB,Basic,Europe,Education,30,15
CUST_02644,27.0,2.1363636363636362,0.8,7.0,9.0,99.0,99,22,99,0,Stable,1,SMB,Pro,North America,Education,15,21
CUST_02645,39.285714285714285,3.1904761904761907,0.25925925925925924,,,49.0,49,21,49,0,Stable,1,Mid-market,Basic,Latin America,Technology,145,20
CUST_02646,23.25,1.375,0.0,,,29.0,29,8,29,0,Stable,1,SMB,Basic,Latin America,Education,20,7
CUST_02647,67.8,6.6,1.0,,,999.0,999,5,999,0,Stable,0,Enterprise,Enterprise,North America,E-commerce,3747,4
CUST_02648,23.2,0.9,1.0,,,29.0,29,10,29,0,Stable,1,SMB,Basic,North America,Technology,18,9
CUST_02649,24.63157894736842,1.736842105263158,0.0,,,29.0,29,19,29,0,Stable,1,SMB,Basic,North America,Retail,6,18
CUST_02650,61.23076923076923,7.6923076923076925,0.7857142857142857,,,299.0,299,13,299,0,Stable,0,Enterprise,Pro,North America,Technology,4445,12
CUST_02651,21.4,1.6,,,,29.0,29,5,29,0,Stable,1,SMB,Basic,Latin America,Healthcare,48,4
CUST_02652,36.3,2.6,1.0,,,49.0,49,10,49,0,Stable,1,Mid-market,Basic,North America,Technology,248,9
CUST_02653,60.526315789473685,8.0,0.7142857142857143,7.0,-6.0,999.0,999,19,999,0,Stable,0,Enterprise,Enterprise,Europe,Retail,3291,18
CUST_02654,38.0,3.2,0.8,,,199.0,199,15,199,0,Stable,1,Mid-market,Pro,North America,Education,424,14
CUST_02655,19.0,1.5,,,,29.0,29,4,29,0,Stable,1,SMB,Basic,Latin America,Retail,44,3
CUST_02656,38.0,3.3684210526315788,0.375,,,49.0,49,19,49,0,Stable,1,Mid-market,Basic,Asia-Pacific,E-commerce,146,18
CUST_02657,77.35714285714286,7.428571428571429,0.875,,,999.0,999,14,999,0,Stable,0,Enterprise,Enterprise,Europe,Finance,824,13
CUST_02658,25.5,4.5,,,,499.0,499,2,499,0,Stable,1,Mid-market,Enterprise,Asia-Pacific,Education,364,1
CUST_02659,60.6,4.8,0.5,8.0,19.0,999.0,999,5,999,0,Stable,0,Enterprise,Enterprise,North America,Finance,4813,4
CUST_02660,33.714285714285715,4.428571428571429,0.6,,,199.0,199,7,199,0,Stable,1,Mid-market,Pro,Latin America,Retail,185,6
CUST_02661,19.8,2.4,,,,299.0,299,5,299,0,Stable,1,SMB,Enterprise,Europe,Healthcare,22,4
CUST_02662,44.63636363636363,3.090909090909091,1.0,,,199.0,199,11,199,0,Stable,1,Mid-market,Pro,Asia-Pacific,Technology,332,10
CUST_02663,36.875,3.0,1.0,,,49.0,49,8,49,0,Stable,1,Mid-market,Basic,Asia-Pacific,Finance,192,7
CUST_02664,20.727272727272727,1.3636363636363635,0.3333333333333333,,,99.0,99,11,99,0,Stable,1,SMB,Pro,North America,Education,43,10
CUST_02665,37.26315789473684,3.1578947368421053,0.8571428571428571,,,49.0,49,19,49,0,Stable,1,Mid-market,Basic,North America,E-commerce,209,18
CUST_02666,60.1764705882353,7.294117647058823,0.8571428571428571,,,299.0,299,17,299,0,Stable,0,Enterprise,Pro,North America,Healthcare,4438,16
CUST_02667,43.64705882352941,3.2941176470588234,0.5,8.0,13.0,199.0,199,17,199,0,Stable,1,Mid-market,Pro,North America,Retail,189,16
CUST_02668,13.666666666666666,0.3333333333333333,,,,29.0,29,3,29,0,Stable,1,SMB,Basic,Europe,E-commerce,31,2
CUST_02669,11.0,0.6666666666666666,,,,29.0,29,3,29,0,Stable,1,SMB,Basic,North America,Retail,25,2
CUST_02670,38.1578947368421,3.3157894736842106,0.5714285714285714,,,199.0,199,19,199,0,Stable,1,Mid-market,Pro,Asia-Pacific,Healthcare,144,18
CUST_02671,21.785714285714285,1.5,0.6666666666666666,5.0,6.0,99.0,99,14,99,0,Stable,1,SMB,Pro,North America,Education,46,13
CUST_02672,21.363636363636363,1.1818181818181819,0.0,,,29.0,29,11,29,0,Stable,1,SMB,Basic,North America,E-commerce,41,10
CUST_02673,67.4375,6.4375,0.875,,,99.0,99,16,99,0,Stable,0,Enterprise,Basic,Latin America,Retail,2056,15
CUST_02674,40.35,3.6,0.6666666666666666,9.0,28.0,49.0,49,20,49,0,Stable,1,Mid-market,Basic,North America,Retail,373,19
CUST_02675,26.31578947368421,2.473684210526316,0.4,6.0,-1.0,99.0,99,19,99,0,Stable,1,SMB,Pro,Latin America,Technology,39,18
CUST_02676,21.0,0.8333333333333334,1.0,,,99.0,99,6,99,0,Stable,1,SMB,Pro,Asia-Pacific,Healthcare,21,5
CUST_02677,30.294117647058822,1.5294117647058822,0.0,,,29.0,29,17,29,0,Stable,1,SMB,Basic,Latin America,Healthcare,28,16
CUST_02678,12.833333333333334,0.8333333333333334,1.0,,,99.0,99,6,99,0,Stable,1,SMB,Pro,North America,Technology,10,5
CUST_02679,40.111111111111114,2.111111111111111,0.0,,,49.0,49,9,49,0,Stable,1,Mid-market,Basic,North America,Education,429,8
CUST_02680,21.428571428571427,0.8571428571428571,1.0,,,99.0,99,7,99,0,Stable,1,SMB,Pro,North America,Education,42,6
CUST_02681,69.25,6.916666666666667,0.8333333333333334,,,999.0,999,12,999,0,Stable,0,Enterprise,Enterprise,Asia-Pacific,Finance,2341,11
CUST_02682,17.142857142857142,2.2857142857142856,,7.0,10.0,99.0,99,7,99,0,Stable,1,SMB,Pro,Latin America,Technology,30,6
CUST_02683,21.0,0.5714285714285714,,,,29.0,29,7,29,0,Stable,1,SMB,Basic,Latin America,Healthcare,2,6
CUST_02684,28.82608695652174,1.7826086956521738,0.6,,,99.0,99,23,99,0,Stable,1,SMB,Pro,North America,Retail,41,22
CUST_02685,21.875,2.25,0.0,,,29.0,29,8,29,0,Stable,1,SMB,Basic,Europe,Finance,28,7
CUST_02686,14.0,0.0,,,,29.0,29,1,29,0,Stable,1,SMB,Basic,North America,E-commerce,44,0
CUST_02687,19.0,1.5,1.0,,,29.0,29,4,29,0,Stable,1,SMB,Basic,Latin America,Education,44,3
CUST_02688,29.1875,2.25,0.3333333333333333,,,99.0,99,16,99,0,Stable,1,SMB,Pro,Asia-Pacific,Healthcare,12,15
CUST_02689,26.0625,1.5,0.0,,,299.0,299,16,299,0,Stable,1,SMB,Enterprise,Asia-Pacific,E-commerce,24,15
CUST_02690,23.875,2.125,0.0,,,99.0,99,8,99,0,Stable,1,SMB,Pro,North America,E-commerce,1,7
CUST_02691,66.73333333333333,7.933333333333334,0.5,10.0,55.0,299.0,299,15,299,0,Stable,0,Enterprise,Pro,North America,Healthcare,2865,14
CUST_02692,23.833333333333332,1.5555555555555556,1.0,7.0,17.0,29.0,29,18,29,0,Stable,1,SMB,Basic,Europe,Healthcare,29,17
CUST_02693,72.71428571428571,6.0,0.875,,,299.0,299,7,299,0,Stable,0,Enterprise,Pro,Latin America,Retail,786,6
CUST_02694,21.666666666666668,2.0,1.0,,,49.0,49,3,49,0,Stable,1,Mid-market,Basic,Latin America,Retail,233,2
CUST_02695,42.34782608695652,3.739130434782609,0.5714285714285714,7.0,26.0,499.0,499,23,499,0,Stable,0,Mid-market,Enterprise,Europe,Education,445,22
CUST_02696,22.533333333333335,2.2,0.625,,,29.0,29,15,29,0,Stable,1,SMB,Basic,North America,Education,39,14
CUST_02697,23.076923076923077,1.8461538461538463,0.0,,,99.0,99,13,99,0,Stable,1,SMB,Pro,Europe,Education,7,12
CUST_02698,13.333333333333334,0.6666666666666666,,,,29.0,29,3,29,0,Stable,1,SMB,Basic,Latin America,Education,9,2
CUST_02699,22.0,0.5,1.0,,,29.0,29,2,29,0,Stable,1,SMB,Basic,Asia-Pacific,Education,16,1
CUST_02700,23.333333333333332,1.5555555555555556,,4.0,-30.0,29.0,29,18,29,0,Stable,1,SMB,Basic,Europe,Healthcare,15,17
CUST_02701,41.54545454545455,3.590909090909091,0.4,,,199.0,199,22,199,0,Stable,1,Mid-market,Pro,North America,Technology,495,21
CUST_02702,23.25,1.9166666666666667,0.6666666666666666,,,29.0,29,24,29,0,Stable,1,SMB,Basic,Asia-Pacific,Retail,28,23
CUST_02703,23.0,1.8,0.25,,,29.0,29,5,29,0,Stable,1,SMB,Basic,Europe,Finance,24,4
CUST_02704,43.166666666666664,4.375,0.8,,,199.0,199,24,199,0,Stable,1,Mid-market,Pro,Latin America,Healthcare,56,23
CUST_02705,23.666666666666668,1.8666666666666667,0.0,,,29.0,29,15,29,0,Stable,1,SMB,Basic,Europe,Technology,44,14
CUST_02706,24.77777777777778,1.0,0.3333333333333333,,,29.0,29,9,29,0,Stable,1,SMB,Basic,Latin America,Finance,14,8
CUST_02707,22.5,1.4444444444444444,0.6666666666666666,,,29.0,29,18,29,0,Stable,1,SMB,Basic,Asia-Pacific,Retail,22,17
CUST_02708,26.5,1.5,0.0,,,29.0,29,6,29,0,Stable,1,SMB,Basic,Europe,E-commerce,26,5
CUST_02709,71.25,7.35,0.7,,,999.0,999,20,999,0,Stable,0,Enterprise,Enterprise,Europe,Healthcare,1144,19
CUST_02710,18.666666666666668,1.0,1.0,,,29.0,29,3,29,0,Stable,1,SMB,Basic,Europe,Finance,8,2
CUST_02711,67.89473684210526,8.473684210526315,0.8888888888888888,6.0,4.0,999.0,999,19,999,0,Stable,0,Enterprise,Enterprise,Asia-Pacific,Retail,2881,18
CUST_02712,22.80952380952381,2.142857142857143,0.25,8.0,39.0,29.0,29,21,29,0,Stable,1,SMB,Basic,North America,E-commerce,31,20
CUST_02713,28.266666666666666,2.066666666666667,0.0,,,99.0,99,15,99,0,Stable,1,SMB,Pro,Latin America,Finance,11,14
CUST_02714,27.833333333333332,1.6666666666666667,0.5,,,99.0,99,6,99,0,Stable,1,SMB,Pro,Europe,Technology,23,5
CUST_02715,70.70588235294117,7.117647058823529,1.0,,,999.0,999,17,999,0,Stable,0,Enterprise,Enterprise,North America,Healthcare,3217,16
CUST_02716,24.75,0.0,,,,29.0,29,4,29,0,Stable,1,SMB,Basic,Asia-Pacific,Healthcare,18,3
CUST_02717,19.076923076923077,1.3076923076923077,0.0,,,99.0,99,13,99,0,Stable,1,SMB,Pro,North America,Finance,36,12
CUST_02718,38.0,1.0,,,,999.0,999,1,999,0,Stable,1,Enterprise,Enterprise,North America,E-commerce,3521,0
CUST_02719,23.761904761904763,1.8095238095238095,0.5,6.0,7.0,29.0,29,21,29,0,Stable,1,SMB,Basic,North America,Healthcare,17,20
CUST_02720,24.36842105263158,1.5789473684210527,0.5,7.0,1.0,99.0,99,19,99,0,Stable,1,SMB,Pro,North America,E-commerce,43,18
CUST_02721,23.90909090909091,1.4545454545454546,0.0,,,29.0,29,11,29,0,Stable,1,SMB,Basic,North America,Technology,44,10
CUST_02722,81.0,3.0,,,,299.0,299,1,299,0,Stable,0,Enterprise,Pro,North America,Healthcare,2403,0
CUST_02723,23.77777777777778,1.5555555555555556,0.6666666666666666,,,29.0,29,9,29,0,Stable,1,SMB,Basic,North America,Technology,1,8
CUST_02724,24.272727272727273,1.2727272727272727,,,,99.0,99,11,99,0,Stable,1,SMB,Pro,Europe,Retail,41,10
CUST_02725,64.41176470588235,7.823529411764706,0.8888888888888888,,,999.0,999,17,999,0,Stable,0,Enterprise,Enterprise,Latin America,E-commerce,4315,16
CUST_02726,23.533333333333335,2.4,0.5,8.0,55.0,99.0,99,15,99,0,Stable,1,SMB,Pro,Europe,Finance,4,14
CUST_02727,43.1578947368421,4.2105263157894735,0.6,7.0,17.0,499.0,499,19,499,0,Stable,0,Mid-market,Enterprise,North America,Healthcare,254,18
CUST_02728,25.833333333333332,1.7916666666666667,0.4,6.5,14.5,29.0,29,24,29,0,Stable,1,SMB,Basic,Asia-Pacific,Retail,35,23
CUST_02729,7.5,1.0,,,,29.0,29,2,29,0,Stable,1,SMB,Basic,North America,E-commerce,33,1
CUST_02730,31.125,3.25,1.0,,,49.0,49,8,49,0,Stable,1,Mid-market,Basic,Asia-Pacific,Retail,290,7
CUST_02731,30.88235294117647,1.6470588235294117,1.0,6.0,-18.0,29.0,29,17,29,0,Stable,1,SMB,Basic,North America,Technology,15,16
CUST_02732,25.454545454545453,1.9090909090909092,,,,29.0,29,11,29,0,Stable,1,SMB,Basic,Latin America,E-commerce,2,10
CUST_02733,18.285714285714285,1.8571428571428572,0.0,,,29.0,29,7,29,0,Stable,1,SMB,Basic,Asia-Pacific,Education,31,6
CUST_02734,23.357142857142858,2.0714285714285716,1.0,7.0,9.0,29.0,29,14,29,0,Stable,1,SMB,Basic,North America,E-commerce,8,13
CUST_02735,9.5,1.5,,,,29.0,29,2,29,0,Stable,1,SMB,Basic,Asia-Pacific,E-commerce,31,1
CUST_02736,24.1,1.7,,,,29.0,29,10,29,0,Stable,1,SMB,Basic,Latin America,Finance,32,9
CUST_02737,25.545454545454547,2.3636363636363638,0.0,,,29.0,29,11,29,0,Stable,1,SMB,Basic,North America,Education,47,10
CUST_02738,21.2,1.5,1.0,6.0,6.0,29.0,29,10,29,0,Stable,1,SMB,Basic,Latin America,E-commerce,36,9
CUST_02739,48.0,3.5,0.3333333333333333,,,199.0,199,16,199,0,Stable,1,Mid-market,Pro,Latin America,Retail,98,15
CUST_02740,38.6,4.4,0.75,,,499.0,499,10,499,0,Stable,0,Mid-market,Enterprise,Asia-Pacific,Retail,137,9
CUST_02741,19.076923076923077,1.6153846153846154,0.375,,,299.0,299,13,299,0,Stable,1,SMB,Enterprise,North America,Retail,7,12
CUST_02742,26.0,0.0,,,,499.0,499,1,499,0,Stable,1,Mid-market,Enterprise,North America,Finance,484,0
CUST_02743,67.44444444444444,7.611111111111111,0.7,,,999.0,999,18,999,0,Stable,0,Enterprise,Enterprise,Latin America,Healthcare,712,17
CUST_02744,21.75,1.125,1.0,,,29.0,29,8,29,0,Stable,1,SMB,Basic,Europe,Healthcare,36,7
CUST_02745,36.5,3.2,0.0,,,499.0,499,10,499,0,Stable,1,Mid-market,Enterprise,Latin America,Technology,296,9
CUST_02746,40.69230769230769,2.923076923076923,0.0,,,199.0,199,13,199,0,Stable,1,Mid-market,Pro,Latin America,Technology,177,12
CUST_02747,14.0,0.5,,,,29.0,29,2,29,0,Stable,1,SMB,Basic,Europe,Finance,38,1
CUST_02748,31.153846153846153,1.6923076923076923,0.25,8.0,23.0,29.0,29,13,29,0,Stable,1,SMB,Basic,North America,Healthcare,40,12
CUST_02749,19.77777777777778,1.6666666666666667,0.3333333333333333,,,29.0,29,9,29,0,Stable,1,SMB,Basic,Asia-Pacific,E-commerce,8,8
CUST_02750,47.041666666666664,3.6666666666666665,0.625,6.0,21.0,49.0,49,24,49,0,Stable,1,Mid-market,Basic,North America,Retail,261,23
CUST_02751,28.90909090909091,1.5454545454545454,0.3333333333333333,,,29.0,29,22,29,0,Stable,1,SMB,Basic,North America,E-commerce,16,21
CUST_02752,17.09090909090909,2.090909090909091,1.0,,,29.0,29,11,29,0,Stable,1,SMB,Basic,North America,Healthcare,18,10
CUST_02753,22.833333333333332,1.0,0.0,,,29.0,29,6,29,0,Stable,1,SMB,Basic,Europe,Technology,29,5
CUST_02754,17.1,1.1,0.6666666666666666,,,29.0,29,10,29,0,Stable,1,SMB,Basic,North America,Retail,40,9
CUST_02755,40.81818181818182,3.409090909090909,0.5,7.0,17.0,49.0,49,22,49,0,Stable,1,Mid-market,Basic,North America,Education,118,21
CUST_02756,22.333333333333332,1.5,1.0,,,29.0,29,12,29,0,Stable,1,SMB,Basic,Europe,Finance,48,11
CUST_02757,17.0,0.0,,,,29.0,29,3,29,0,Stable,1,SMB,Basic,Europe,Technology,38,2
CUST_02758,23.7,1.5,0.3333333333333333,6.0,24.0,29.0,29,10,29,0,Stable,1,SMB,Basic,Asia-Pacific,Education,14,9
CUST_02759,25.25,3.0,0.5,,,49.0,49,4,49,0,Stable,1,Mid-market,Basic,Latin America,Technology,152,3
CUST_02760,42.78260869565217,3.260869565217391,0.8125,,,199.0,199,23,199,0,Stable,1,Mid-market,Pro,Latin America,Retail,108,22
CUST_02761,28.764705882352942,1.2352941176470589,0.0,,,29.0,29,17,29,0,Stable,1,SMB,Basic,Asia-Pacific,Finance,18,16
CUST_02762,15.666666666666666,1.6666666666666667,,,,299.0,299,3,299,0,Stable,1,SMB,Enterprise,Europe,Technology,49,2
CUST_02763,67.27272727272727,7.454545454545454,0.8888888888888888,,,999.0,999,22,999,0,Stable,0,Enterprise,Enterprise,North America,Education,4722,21
CUST_02764,16.0,2.0,,,,49.0,49,1,49,0,Stable,1,Mid-market,Basic,North America,Finance,138,0
CUST_02765,13.4,1.2,1.0,,,29.0,29,5,29,0,Stable,1,SMB,Basic,Latin America,Education,40,4
CUST_02766,13.25,0.25,,,,29.0,29,4,29,0,Stable,1,SMB,Basic,Asia-Pacific,Healthcare,5,3
CUST_02767,11.666666666666666,0.0,,,,99.0,99,3,99,0,Stable,1,SMB,Pro,Asia-Pacific,E-commerce,4,2
CUST_02768,43.0,3.95,0.42857142857142855,7.0,22.0,49.0,49,20,49,0,Stable,1,Mid-market,Basic,Europe,E-commerce,110,19
CUST_02769,36.15384615384615,2.4615384615384617,0.0,,,49.0,49,13,49,0,Stable,1,Mid-market,Basic,Asia-Pacific,Healthcare,353,12
CUST_02770,15.0,2.0,,,,299.0,299,1,299,0,Stable,1,SMB,Enterprise,Asia-Pacific,Retail,7,0
CUST_02771,10.5,0.0,,,,29.0,29,2,29,0,Stable,1,SMB,Basic,North America,Finance,28,1
CUST_02772,19.22222222222222,1.6666666666666667,0.0,,,99.0,99,9,99,0,Stable,1,SMB,Pro,Latin America,Education,26,8
CUST_02773,23.46153846153846,2.1538461538461537,0.0,,,99.0,99,13,99,0,Stable,1,SMB,Pro,Europe,E-commerce,3,12
CUST_02774,20.666666666666668,1.6666666666666667,1.0,,,99.0,99,6,99,0,Stable,1,SMB,Pro,North America,E-commerce,23,5
CUST_02775,27.863636363636363,2.1818181818181817,0.0,,,299.0,299,22,299,0,Stable,1,SMB,Enterprise,Latin America,Finance,42,21
CUST_02776,16.666666666666668,1.6666666666666667,,,,49.0,49,3,49,0,Stable,1,Mid-market,Basic,Europe,Retail,60,2
CUST_02777,47.0,8.8,1.0,,,999.0,999,5,999,0,Stable,0,Enterprise,Enterprise,Asia-Pacific,Technology,2680,4
CUST_02778,26.166666666666668,1.8333333333333333,0.5,,,29.0,29,18,29,0,Stable,1,SMB,Basic,North America,Technology,23,17
CUST_02779,21.0,1.8,0.3333333333333333,,,29.0,29,10,29,0,Stable,1,SMB,Basic,Europe,Retail,5,9
CUST_02780,20.818181818181817,1.7272727272727273,1.0,6.0,26.0,29.0,29,11,29,0,Stable,1,SMB,Basic,Asia-Pacific,Retail,5,10
CUST_02781,27.933333333333334,2.533333333333333,0.0,,,29.0,29,15,29,0,Stable,1,SMB,Basic,Europe,Retail,25,14
CUST_02782,14.8,1.4,0.0,,,29.0,29,5,29,0,Stable,1,SMB,Basic,North America,Education,20,4
CUST_02783,43.25,7.5,0.5,,,99.0,99,4,99,0,Stable,0,Enterprise,Basic,North America,Retail,532,3
CUST_02784,11.666666666666666,1.0,,,,99.0,99,3,99,0,Stable,1,SMB,Pro,Asia-Pacific,Finance,17,2
CUST_02785,34.5,2.8333333333333335,1.0,,,49.0,49,6,49,0,Stable,1,Mid-market,Basic,Europe,Education,165,5
CUST_02786,47.5,2.75,0.6666666666666666,,,499.0,499,12,499,0,Stable,1,Mid-market,Enterprise,North America,Healthcare,369,11
CUST_02787,19.0,2.1,,,,29.0,29,10,29,0,Stable,1,SMB,Basic,Latin America,Education,15,9
CUST_02788,21.454545454545453,1.5454545454545454,0.0,,,99.0,99,11,99,0,Stable,1,SMB,Pro,Europe,Education,35,10
CUST_02789,44.0,3.3333333333333335,0.5,,,199.0,199,9,199,0,Stable,1,Mid-market,Pro,Asia-Pacific,Retail,480,8
CUST_02790,20.0,1.0,,,,29.0,29,1,29,0,Stable,1,SMB,Basic,Asia-Pacific,Education,13,0
CUST_02791,19.25,1.5,,,,29.0,29,4,29,0,Stable,1,SMB,Basic,Latin America,Finance,24,3
CUST_02792,19.88888888888889,0.8888888888888888,0.0,,,299.0,299,9,299,0,Stable,1,SMB,Enterprise,Europe,Education,11,8
CUST_02793,39.0625,4.5625,1.0,,,499.0,499,16,499,0,Stable,0,Mid-market,Enterprise,Latin America,Retail,127,15
CUST_02794,36.23529411764706,3.1176470588235294,0.3333333333333333,8.0,26.0,49.0,49,17,49,0,Stable,1,Mid-market,Basic,Asia-Pacific,Technology,439,16
CUST_02795,24.0,1.5384615384615385,0.0,,,29.0,29,13,29,0,Stable,1,SMB,Basic,North America,Healthcare,21,12
CUST_02796,22.833333333333332,1.4166666666666667,1.0,,,29.0,29,12,29,0,Stable,1,SMB,Basic,Latin America,E-commerce,22,11
CUST_02797,33.38461538461539,2.6153846153846154,0.8333333333333334,,,49.0,49,13,49,0,Stable,1,Mid-market,Basic,Latin America,Healthcare,371,12
CUST_02798,40.391304347826086,3.391304347826087,0.619047619047619,,,199.0,199,23,199,0,Stable,1,Mid-market,Pro,Europe,Finance,149,22
CUST_02799,67.70833333333333,7.458333333333333,0.8333333333333334,9.0,34.0,299.0,299,24,299,0,Stable,0,Enterprise,Pro,North America,Retail,2456,23
CUST_02800,12.0,1.6666666666666667,,7.0,27.0,29.0,29,3,29,0,Stable,1,SMB,Basic,North America,E-commerce,34,2
CUST_02801,24.46153846153846,1.1538461538461537,0.0,,,29.0,29,13,29,0,Stable,1,SMB,Basic,Latin America,Education,4,12
CUST_02802,25.25,1.25,0.5,,,29.0,29,12,29,0,Stable,1,SMB,Basic,Europe,Healthcare,16,11
CUST_02803,20.6,1.4,,,,299.0,299,5,299,0,Stable,1,SMB,Enterprise,Latin America,Retail,19,4
CUST_02804,25.0,1.4615384615384615,0.5,,,29.0,29,13,29,0,Stable,1,SMB,Basic,North America,Education,9,12
CUST_02805,42.285714285714285,1.8571428571428572,0.0,,,199.0,199,7,199,0,Stable,1,Mid-market,Pro,Asia-Pacific,Healthcare,421,6
CUST_02806,24.944444444444443,1.0555555555555556,0.3333333333333333,,,29.0,29,18,29,0,Stable,1,SMB,Basic,Europe,Technology,1,17
CUST_02807,23.52173913043478,2.0,0.25,6.0,-2.0,29.0,29,23,29,0,Stable,1,SMB,Basic,North America,Finance,12,22
CUST_02808,61.0,6.818181818181818,1.0,,,999.0,999,11,999,0,Stable,0,Enterprise,Enterprise,Latin America,Retail,2624,10
CUST_02809,36.44444444444444,3.7777777777777777,1.0,7.0,22.0,49.0,49,9,49,0,Stable,1,Mid-market,Basic,Europe,Education,89,8
CUST_02810,16.625,2.5,0.0,,,29.0,29,8,29,0,Stable,1,SMB,Basic,Europe,Education,39,7
CUST_02811,30.90909090909091,1.9090909090909092,,,,29.0,29,11,29,0,Stable,1,SMB,Basic,North America,Healthcare,26,10
CUST_02812,29.533333333333335,2.2666666666666666,0.5,,,99.0,99,15,99,0,Stable,1,SMB,Pro,North America,Healthcare,33,14
CUST_02813,21.555555555555557,1.6666666666666667,0.5,,,29.0,29,9,29,0,Stable,1,SMB,Basic,Europe,Retail,22,8
CUST_02814,21.666666666666668,1.3333333333333333,,,,29.0,29,3,29,0,Stable,1,SMB,Basic,Europe,Technology,46,2
CUST_02815,38.0,4.0,,,,99.0,99,2,99,0,Stable,1,Enterprise,Basic,Latin America,Technology,4316,1
CUST_02816,14.333333333333334,1.6666666666666667,,,,29.0,29,3,29,0,Stable,1,SMB,Basic,Europe,E-commerce,20,2
CUST_02817,62.625,7.125,0.9375,9.0,16.0,999.0,999,24,999,0,Stable,0,Enterprise,Enterprise,Latin America,Finance,2602,23
CUST_02818,40.526315789473685,4.2631578947368425,0.5833333333333334,8.0,17.0,499.0,499,19,499,0,Stable,0,Mid-market,Enterprise,Europe,Healthcare,162,18
