customer_id,activity_month,months_since_sub,session_duration,feature_crm,feature_email_campaigns,feature_analytics,feature_automation,feature_advanced_analytics,feature_custom_workflows
CUST_02967,2025-10-01,0,17,0,0,0,0,0,0
CUST_02967,2025-11-01,1,19,1,0,0,0,0,0
CUST_02968,2025-04-01,0,23,2,0,1,0,0,0
CUST_02968,2025-05-01,1,13,0,0,1,0,0,0
CUST_02968,2025-06-01,2,35,0,0,1,1,0,0
CUST_02968,2025-07-01,3,38,0,0,0,1,0,0
CUST_02968,2025-08-01,4,32,0,0,0,0,0,0
CUST_02968,2025-09-01,5,23,0,2,1,0,0,0
CUST_02968,2025-10-01,6,8,1,0,0,0,0,0
CUST_02968,2025-11-01,7,15,0,0,0,0,0,0
CUST_02968,2025-12-01,8,13,1,0,0,1,0,0
CUST_02969,2025-11-01,0,31,2,5,1,0,0,0
CUST_02969,2025-12-01,1,33,2,1,1,1,0,0
CUST_02970,2025-02-01,0,37,1,0,0,0,0,0
CUST_02970,2025-03-01,1,12,0,2,0,2,0,0
CUST_02970,2025-04-01,2,40,1,0,0,0,0,0
CUST_02970,2025-05-01,3,33,1,0,2,0,0,0
CUST_02970,2025-06-01,4,18,0,2,1,0,0,0
CUST_02970,2025-07-01,5,43,2,0,0,0,0,0
CUST_02970,2025-08-01,6,19,0,0,3,0,0,0
CUST_02970,2025-09-01,7,25,0,1,1,0,0,0
CUST_02970,2025-10-01,8,18,2,0,0,0,0,0
CUST_02970,2025-11-01,9,9,0,0,0,0,0,0
CUST_02970,2025-12-01,10,20,0,0,0,0,1,0
CUST_02971,2024-12-01,0,40,1,1,0,1,0,0
CUST_02971,2025-01-01,1,33,0,2,0,0,0,0
CUST_02971,2025-02-01,2,33,1,0,0,0,0,0
CUST_02971,2025-03-01,3,26,1,2,1,0,0,0
CUST_02971,2025-04-01,4,28,1,0,0,0,0,0
CUST_02971,2025-05-01,5,41,0,0,0,0,0,0
CUST_02971,2025-06-01,6,29,0,0,0,1,0,0
CUST_02971,2025-07-01,7,40,1,0,0,0,0,0
CUST_02971,2025-08-01,8,25,3,0,0,0,0,0
CUST_02971,2025-09-01,9,27,1,0,1,0,0,0
CUST_02971,2025-10-01,10,8,1,1,0,0,0,0
CUST_02971,2025-11-01,11,5,0,1,0,0,0,0
CUST_02971,2025-12-01,12,7,2,0,1,0,0,0
CUST_02972,2025-09-01,0,21,1,0,0,0,0,0
CUST_02972,2025-10-01,1,8,0,0,0,0,0,0
CUST_02972,2025-11-01,2,12,0,1,0,0,0,0
CUST_02972,2025-12-01,3,14,0,0,0,0,0,0
CUST_02973,2024-10-01,0,52,0,3,1,2,0,0
CUST_02973,2024-11-01,1,20,0,2,1,0,3,0
CUST_02973,2024-12-01,2,52,3,1,2,0,0,0
CUST_02973,2025-01-01,3,28,0,2,0,1,0,0
CUST_02973,2025-02-01,4,24,1,0,1,0,0,0
CUST_02973,2025-03-01,5,66,0,0,0,1,0,0
CUST_02973,2025-04-01,6,42,5,2,0,0,1,0
CUST_02973,2025-05-01,7,22,2,2,2,0,0,0
CUST_02973,2025-06-01,8,64,2,2,2,0,0,0
CUST_02973,2025-07-01,9,34,1,0,1,1,0,0
CUST_02973,2025-07-01,10,28,2,1,3,2,0,0
CUST_02973,2025-08-01,11,57,0,3,2,1,0,0
CUST_02973,2025-09-01,12,11,2,0,0,1,0,0
CUST_02973,2025-10-01,13,31,0,0,0,1,0,0
CUST_02973,2025-11-01,14,16,4,1,0,1,0,0
CUST_02974,2024-03-01,0,14,0,0,2,0,0,0
CUST_02974,2024-04-01,1,21,3,1,0,0,0,0
CUST_02974,2024-05-01,2,23,1,1,0,1,0,0
CUST_02974,2024-06-01,3,33,0,0,0,1,0,0
CUST_02974,2024-07-01,4,43,0,0,1,0,0,0
CUST_02974,2024-08-01,5,10,1,0,1,0,0,0
CUST_02974,2024-09-01,6,16,1,1,0,1,0,0
CUST_02974,2024-10-01,7,44,1,0,1,1,0,0
CUST_02974,2024-11-01,8,38,1,0,0,0,0,0
CUST_02974,2024-12-01,9,41,0,0,2,0,0,0
CUST_02974,2025-01-01,10,38,1,1,2,0,0,0
CUST_02974,2025-02-01,11,39,1,1,0,0,0,0
CUST_02974,2025-03-01,12,41,0,0,1,0,0,0
CUST_02974,2025-04-01,13,20,1,0,0,1,0,0
CUST_02974,2025-05-01,14,40,1,2,0,1,0,0
CUST_02974,2025-06-01,15,14,1,0,1,0,0,0
CUST_02974,2025-07-01,16,24,1,1,0,0,0,0
CUST_02974,2025-08-01,17,42,1,1,0,0,0,0
CUST_02974,2025-09-01,18,14,0,0,0,0,0,0
CUST_02974,2025-10-01,19,18,0,0,1,0,0,0
CUST_02974,2025-11-01,20,5,0,0,0,0,0,0
CUST_02974,2025-12-01,21,7,1,1,0,0,0,0
CUST_02975,2025-03-01,0,41,0,0,0,1,0,0
CUST_02975,2025-04-01,1,23,0,1,0,2,0,0
CUST_02975,2025-05-01,2,28,0,0,1,0,0,0
CUST_02975,2025-06-01,3,21,0,0,1,1,0,0
CUST_02975,2025-07-01,4,11,0,0,1,0,0,0
CUST_02975,2025-08-01,5,37,0,3,1,0,0,0
CUST_02975,2025-09-01,6,28,1,0,2,1,0,0
CUST_02975,2025-10-01,7,19,1,0,0,1,0,0
CUST_02975,2025-11-01,8,10,0,0,0,1,0,0
CUST_02975,2025-12-01,9,14,0,0,0,0,0,0
CUST_02976,2025-09-01,0,22,2,2,0,0,0,0
CUST_02976,2025-10-01,1,43,0,0,1,0,0,0
CUST_02976,2025-11-01,2,24,0,1,1,1,1,0
CUST_02976,2025-12-01,3,15,0,0,0,0,0,0
CUST_02977,2024-02-01,0,58,0,1,1,0,1,0
CUST_02977,2024-03-01,1,41,2,1,0,0,1,0
CUST_02977,2024-04-01,2,38,2,0,0,1,1,0
CUST_02977,2024-05-01,3,22,0,1,1,0,0,0
CUST_02977,2024-06-01,4,42,1,1,2,0,0,0
CUST_02977,2024-07-01,5,41,4,1,3,1,0,0
CUST_02977,2024-08-01,6,38,1,0,1,0,1,0
CUST_02977,2024-09-01,7,64,0,0,0,2,0,0
CUST_02977,2024-10-01,8,63,2,1,1,0,0,0
CUST_02977,2024-11-01,9,35,1,1,0,1,3,0
CUST_02977,2024-12-01,10,65,2,0,1,1,1,0
CUST_02977,2025-01-01,11,66,5,0,1,0,0,0
CUST_02977,2025-02-01,12,57,0,0,0,0,0,0
CUST_02977,2025-03-01,13,66,0,2,1,0,0,0
CUST_02977,2025-04-01,14,33,1,0,1,1,0,0
CUST_02977,2025-05-01,15,48,1,0,0,0,0,0
CUST_02977,2025-06-01,16,53,1,1,2,1,0,0
CUST_02977,2025-07-01,17,63,0,0,0,0,1,0
CUST_02977,2025-08-01,18,35,4,0,1,1,1,0
CUST_02977,2025-09-01,19,34,3,1,0,0,1,0
CUST_02977,2025-10-01,20,22,2,0,0,0,0,0
CUST_02977,2025-11-01,21,19,0,0,1,0,0,0
CUST_02977,2025-12-01,22,25,1,0,0,0,0,0
CUST_02978,2025-03-01,0,105,3,3,1,0,0,0
CUST_02978,2025-04-01,1,52,5,2,2,0,0,0
CUST_02978,2025-05-01,2,117,1,1,2,0,2,0
CUST_02978,2025-06-01,3,52,2,0,2,1,2,0
CUST_02978,2025-07-01,4,84,2,4,3,2,2,0
CUST_02978,2025-08-01,5,33,4,4,2,1,0,0
CUST_02978,2025-09-01,6,78,1,2,1,2,2,0
CUST_02978,2025-10-01,7,42,1,0,1,0,0,0
CUST_02978,2025-11-01,8,18,2,0,0,0,0,0
CUST_02978,2025-12-01,9,36,2,1,0,0,1,0
CUST_02979,2024-09-01,0,24,0,1,0,1,0,0
CUST_02979,2024-10-01,1,24,0,0,0,1,0,0
CUST_02979,2024-11-01,2,24,1,1,1,1,0,0
CUST_02979,2024-12-01,3,11,1,1,1,0,0,0
CUST_02979,2025-01-01,4,11,1,0,2,0,0,0
CUST_02979,2025-02-01,5,34,0,0,0,0,0,0
CUST_02979,2025-03-01,6,18,1,2,0,0,0,0
CUST_02979,2025-04-01,7,18,2,1,0,0,0,0
CUST_02979,2025-05-01,8,11,2,0,0,0,0,0
CUST_02979,2025-06-01,9,35,2,0,0,0,0,0
CUST_02979,2025-07-01,10,35,0,0,1,0,0,0
CUST_02979,2025-08-01,11,29,0,0,0,0,0,0
CUST_02979,2025-09-01,12,10,0,1,0,0,0,0
CUST_02979,2025-10-01,13,10,2,0,1,0,0,0
CUST_02979,2025-11-01,14,18,1,0,0,0,0,0
CUST_02979,2025-12-01,15,18,1,0,0,0,0,0
CUST_02980,2024-08-01,0,56,2,2,0,1,0,0
CUST_02980,2024-09-01,1,64,2,0,1,0,0,0
CUST_02980,2024-10-01,2,63,0,4,0,1,0,0
CUST_02980,2024-11-01,3,23,1,0,1,0,2,0
CUST_02980,2024-12-01,4,64,1,1,1,1,0,0
CUST_02980,2025-01-01,5,36,0,2,0,0,1,0
CUST_02980,2025-02-01,6,29,1,1,0,0,1,0
CUST_02980,2025-03-01,7,45,2,0,0,0,0,0
CUST_02980,2025-04-01,8,29,0,0,1,1,0,0
CUST_02980,2025-05-01,9,56,2,2,1,0,0,0
CUST_02980,2025-06-01,10,69,2,1,0,0,0,0
CUST_02980,2025-07-01,11,59,1,1,1,0,0,0
CUST_02980,2025-08-01,12,49,4,1,0,2,1,0
CUST_02980,2025-09-01,13,36,2,2,0,1,1,0
CUST_02980,2025-10-01,14,26,0,0,1,1,0,0
CUST_02980,2025-11-01,15,12,0,0,0,0,0,0
CUST_02980,2025-12-01,16,12,0,1,2,0,1,0
CUST_02981,2024-11-01,0,38,0,0,1,1,0,0
CUST_02981,2024-12-01,1,35,1,1,0,1,0,0
CUST_02981,2025-01-01,2,21,1,0,0,0,0,0
CUST_02981,2025-02-01,3,29,0,0,0,0,0,0
CUST_02981,2025-03-01,4,26,2,1,0,0,0,0
CUST_02981,2025-04-01,5,19,0,1,0,0,0,0
CUST_02981,2025-05-01,6,34,1,0,0,0,0,0
CUST_02981,2025-06-01,7,30,0,0,0,0,0,0
CUST_02981,2025-07-01,8,36,1,2,0,1,0,0
CUST_02981,2025-08-01,9,39,1,1,1,0,0,0
CUST_02981,2025-09-01,10,22,1,0,1,0,0,0
CUST_02981,2025-10-01,11,10,1,0,0,2,0,0
CUST_02981,2025-11-01,12,8,2,0,1,0,0,0
CUST_02981,2025-12-01,13,21,0,0,0,0,0,0
CUST_02982,2025-04-01,0,21,2,2,0,0,0,0
CUST_02982,2025-05-01,1,42,0,1,1,0,0,0
CUST_02982,2025-06-01,2,44,1,0,0,1,0,0
CUST_02982,2025-07-01,3,11,1,0,0,0,0,0
CUST_02982,2025-08-01,4,36,1,0,1,0,0,0
CUST_02982,2025-09-01,5,19,0,0,0,0,0,0
CUST_02982,2025-10-01,6,23,0,0,0,0,0,0
CUST_02982,2025-11-01,7,15,0,0,0,0,0,0
CUST_02982,2025-12-01,8,15,0,0,0,0,0,0
CUST_02983,2025-07-01,0,57,1,1,1,1,0,0
CUST_02983,2025-08-01,1,63,3,1,0,0,0,0
CUST_02983,2025-09-01,2,57,4,1,2,0,0,0
CUST_02983,2025-10-01,3,39,1,1,0,0,0,0
CUST_02983,2025-11-01,4,21,0,0,1,0,0,0
CUST_02983,2025-12-01,5,40,0,1,0,0,0,0
CUST_02984,2024-09-01,0,27,0,0,2,0,0,0
CUST_02984,2024-10-01,1,14,0,2,0,0,0,0
CUST_02984,2024-11-01,2,13,2,0,0,0,0,0
CUST_02985,2025-03-01,0,42,1,1,0,0,0,0
CUST_02985,2025-04-01,1,24,1,1,0,0,0,0
CUST_02985,2025-05-01,2,39,1,1,0,0,0,0
CUST_02985,2025-06-01,3,11,2,0,0,0,0,0
CUST_02985,2025-07-01,4,17,2,0,0,1,0,0
CUST_02985,2025-08-01,5,43,2,1,0,0,0,0
CUST_02985,2025-09-01,6,30,1,0,1,0,0,0
CUST_02985,2025-10-01,7,13,0,0,1,0,0,0
CUST_02985,2025-11-01,8,9,1,0,0,0,0,0
CUST_02985,2025-12-01,9,13,1,0,0,1,0,0
CUST_02986,2024-06-01,0,26,1,2,0,1,0,0
CUST_02986,2024-07-01,1,26,0,0,1,1,0,0
CUST_02986,2024-08-01,2,15,1,1,0,1,0,0
CUST_02986,2024-09-01,3,20,0,0,1,0,0,0
CUST_02986,2024-10-01,4,28,0,0,0,1,0,0
CUST_02986,2024-11-01,5,18,0,0,0,1,0,0
CUST_02986,2024-12-01,6,41,1,0,0,0,0,0
CUST_02986,2025-01-01,7,35,0,0,0,0,0,0
CUST_02986,2025-02-01,8,40,1,0,1,0,0,0
CUST_02986,2025-03-01,9,35,1,2,1,0,0,0
CUST_02986,2025-04-01,10,25,1,2,2,0,0,0
CUST_02986,2025-05-01,11,31,0,2,0,0,0,0
CUST_02986,2025-06-01,12,43,1,0,0,0,0,0
CUST_02986,2025-07-01,13,14,3,0,0,1,0,0
CUST_02986,2025-08-01,14,44,1,0,2,1,0,0
CUST_02986,2025-09-01,15,18,0,0,1,0,0,0
CUST_02986,2025-10-01,16,18,0,0,1,0,0,0
CUST_02986,2025-10-01,17,7,0,0,0,0,0,0
CUST_02986,2025-11-01,18,24,2,0,0,0,0,0
CUST_02987,2024-07-01,0,10,1,1,0,0,0,0
CUST_02987,2024-08-01,1,35,1,0,0,0,0,0
CUST_02987,2024-09-01,2,21,2,0,1,0,0,0
CUST_02987,2024-10-01,3,28,0,0,0,1,0,0
CUST_02987,2024-11-01,4,41,1,0,0,0,0,0
CUST_02987,2024-12-01,5,13,0,0,0,0,0,0
CUST_02987,2025-01-01,6,15,2,0,0,1,0,0
CUST_02987,2025-02-01,7,13,1,0,0,0,0,0
CUST_02987,2025-03-01,8,7,2,0,0,0,0,0
CUST_02988,2024-12-01,0,32,0,0,0,0,0,0
CUST_02988,2025-01-01,1,17,0,0,0,1,0,0
CUST_02988,2025-02-01,2,41,1,0,2,0,0,0
CUST_02988,2025-03-01,3,35,0,0,1,0,0,0
CUST_02988,2025-04-01,4,17,0,1,0,0,0,0
CUST_02988,2025-05-01,5,39,0,0,1,0,0,0
CUST_02988,2025-06-01,6,25,1,1,1,1,0,0
CUST_02988,2025-07-01,7,33,1,2,0,0,0,0
CUST_02988,2025-08-01,8,23,0,0,1,0,0,0
CUST_02988,2025-09-01,9,16,4,0,0,0,0,0
CUST_02988,2025-10-01,10,16,0,0,0,0,0,0
CUST_02988,2025-11-01,11,7,0,0,0,0,0,0
CUST_02988,2025-12-01,12,17,0,0,0,0,0,0
CUST_02989,2024-05-01,0,33,0,1,2,1,2,0
CUST_02989,2024-06-01,1,104,4,4,4,0,1,0
CUST_02989,2024-07-01,2,35,2,5,1,0,0,0
CUST_02989,2024-08-01,3,74,1,3,0,2,1,0
CUST_02989,2024-09-01,4,37,3,2,1,1,2,1
CUST_02989,2024-10-01,5,106,3,1,1,1,3,1
CUST_02989,2024-11-01,6,73,1,1,1,0,1,0
CUST_02989,2024-12-01,7,58,1,4,1,0,0,0
CUST_02989,2024-12-01,8,36,4,6,2,1,0,0
CUST_02989,2025-01-01,9,73,1,1,2,5,2,0
CUST_02989,2025-03-01,10,75,2,4,0,0,0,0
CUST_02989,2025-03-01,11,78,7,2,2,1,2,0
CUST_02989,2025-04-01,12,60,0,4,2,2,1,1
CUST_02989,2025-05-01,13,74,4,1,4,1,1,0
CUST_02989,2025-06-01,14,103,3,4,2,0,0,0
CUST_02989,2025-07-01,15,92,1,1,0,1,0,0
CUST_02989,2025-08-01,16,99,0,0,3,0,1,1
CUST_02989,2025-09-01,17,35,2,1,2,1,0,0
CUST_02989,2025-10-01,18,53,1,1,2,1,1,0
CUST_02989,2025-11-01,19,16,2,2,1,1,0,0
CUST_02990,2024-06-01,0,44,1,1,1,0,0,0
CUST_02990,2024-07-01,1,22,0,1,1,0,0,0
CUST_02990,2024-08-01,2,43,1,1,0,0,0,0
CUST_02990,2024-09-01,3,36,1,0,0,2,0,0
CUST_02990,2024-10-01,4,11,1,3,0,0,0,0
CUST_02990,2024-11-01,5,35,0,1,0,0,0,0
CUST_02990,2024-12-01,6,27,1,1,0,0,0,0
CUST_02990,2025-01-01,7,33,0,0,0,0,0,0
CUST_02990,2025-02-01,8,19,2,0,0,0,0,0
CUST_02990,2025-03-01,9,44,0,0,0,0,0,0
CUST_02990,2025-04-01,10,11,0,0,1,0,0,0
CUST_02990,2025-05-01,11,19,4,0,1,0,0,0
CUST_02990,2025-06-01,12,31,1,0,0,0,0,0
CUST_02990,2025-07-01,13,17,2,0,0,0,0,0
CUST_02990,2025-08-01,14,41,1,0,2,1,0,0
CUST_02990,2025-09-01,15,18,0,1,0,0,0,0
CUST_02990,2025-10-01,16,25,1,0,0,0,0,0
CUST_02990,2025-11-01,17,24,0,0,0,1,0,0
CUST_02990,2025-12-01,18,23,0,0,0,0,0,0
CUST_02991,2025-09-01,0,47,1,1,0,0,1,0
CUST_02991,2025-10-01,1,37,1,1,0,0,0,0
CUST_02991,2025-11-01,2,21,0,2,0,3,0,0
CUST_02991,2025-12-01,3,18,3,0,0,0,1,0
CUST_02992,2025-07-01,0,24,3,0,1,0,0,0
CUST_02992,2025-08-01,1,69,1,2,0,0,0,0
CUST_02992,2025-09-01,2,44,1,1,1,0,0,0
CUST_02992,2025-10-01,3,19,0,0,1,0,0,0
CUST_02992,2025-11-01,4,36,1,0,0,0,0,0
CUST_02992,2025-12-01,5,17,0,0,0,0,0,0
CUST_02993,2025-06-01,0,84,0,0,1,1,0,0
CUST_02993,2025-07-01,1,78,1,7,1,0,1,0
CUST_02993,2025-08-01,2,100,2,5,4,1,0,0
CUST_02993,2025-09-01,3,53,2,0,3,3,0,0
CUST_02993,2025-10-01,4,21,2,0,0,1,0,0
CUST_02993,2025-11-01,5,30,0,0,1,0,1,1
CUST_02993,2025-12-01,6,15,1,1,1,0,0,1
CUST_02994,2025-02-01,0,15,0,1,0,0,0,0
CUST_02994,2025-03-01,1,20,0,0,0,0,0,0
CUST_02994,2025-04-01,2,10,1,1,0,1,0,0
CUST_02994,2025-05-01,3,23,0,0,0,0,0,0
CUST_02994,2025-06-01,4,9,0,0,2,0,0,0
CUST_02994,2025-07-01,5,18,0,1,0,0,0,0
CUST_02995,2025-08-01,0,102,2,3,1,0,0,0
CUST_02995,2025-09-01,1,92,1,2,1,1,1,0
CUST_02995,2025-10-01,2,26,5,3,0,2,0,1
CUST_02995,2025-11-01,3,48,0,1,1,1,1,0
CUST_02995,2025-12-01,4,41,0,1,0,1,0,0
CUST_02996,2025-01-01,0,33,2,1,0,0,0,0
CUST_02996,2025-02-01,1,28,0,0,1,0,0,0
CUST_02996,2025-03-01,2,10,1,0,1,0,0,0
CUST_02996,2025-04-01,3,32,1,0,0,0,0,0
CUST_02996,2025-05-01,4,30,1,0,0,1,0,0
CUST_02996,2025-06-01,5,18,1,0,1,0,0,0
CUST_02996,2025-07-01,6,11,0,0,0,0,0,0
CUST_02996,2025-08-01,7,30,0,0,0,0,0,0
CUST_02996,2025-09-01,8,44,1,0,1,0,0,0
CUST_02996,2025-10-01,9,17,0,0,0,0,0,0
CUST_02996,2025-11-01,10,24,0,0,0,0,0,0
CUST_02996,2025-12-01,11,23,0,0,0,0,0,0
CUST_02997,2025-05-01,0,14,0,0,0,0,0,0
CUST_02997,2025-06-01,1,23,1,0,1,0,0,0
CUST_02997,2025-07-01,2,38,0,0,1,0,0,0
CUST_02997,2025-08-01,3,32,0,0,0,1,0,0
CUST_02997,2025-09-01,4,12,1,0,0,0,0,0
CUST_02997,2025-10-01,5,8,1,0,0,0,0,0
CUST_02997,2025-11-01,6,12,0,1,0,0,0,0
CUST_02997,2025-12-01,7,16,1,1,0,0,0,0
CUST_02998,2024-04-01,0,57,3,0,2,2,1,0
CUST_02998,2024-05-01,1,47,3,4,0,0,0,0
CUST_02998,2024-06-01,2,27,4,2,0,0,0,0
CUST_02998,2024-07-01,3,47,1,1,0,1,0,0
CUST_02998,2024-08-01,4,32,0,1,0,0,0,0
CUST_02998,2024-09-01,5,67,0,1,2,0,1,0
CUST_02998,2024-10-01,6,64,3,1,1,0,0,0
CUST_02998,2024-11-01,7,30,4,2,0,0,0,0
CUST_02998,2024-12-01,8,37,1,0,1,1,0,0
CUST_02998,2025-01-01,9,53,4,2,2,0,0,0
CUST_02998,2025-02-01,10,51,0,0,2,0,1,0
CUST_02998,2025-03-01,11,22,0,0,1,1,1,0
CUST_02998,2025-04-01,12,68,0,0,1,0,0,0
CUST_02998,2025-05-01,13,64,2,4,1,0,0,0
CUST_02998,2025-06-01,14,52,1,0,1,0,1,0
CUST_02998,2025-07-01,15,52,1,0,0,1,0,0
CUST_02998,2025-08-01,16,26,0,0,0,0,1,0
CUST_02998,2025-09-01,17,20,0,0,1,1,0,0
CUST_02998,2025-10-01,18,38,0,0,0,1,0,0
CUST_02998,2025-11-01,19,24,0,0,0,0,0,0
CUST_02998,2025-12-01,20,17,1,0,1,0,1,0
CUST_02999,2025-01-01,0,16,0,0,0,0,0,0
CUST_02999,2025-02-01,1,25,1,0,1,0,0,0
CUST_02999,2025-03-01,2,33,2,1,0,0,0,0
CUST_02999,2025-04-01,3,26,2,1,1,0,0,0
CUST_02999,2025-05-01,4,21,0,0,0,0,0,0
CUST_02999,2025-06-01,5,32,3,0,2,0,0,0
CUST_02999,2025-07-01,6,42,2,0,0,0,0,0
CUST_02999,2025-08-01,7,41,1,0,1,1,0,0
CUST_02999,2025-09-01,8,41,2,0,0,0,0,0
CUST_02999,2025-10-01,9,10,0,0,0,0,0,0
CUST_02999,2025-11-01,10,8,0,0,0,0,0,0
CUST_02999,2025-12-01,11,8,0,0,0,0,0,0
CUST_03000,2024-03-01,0,42,3,1,0,0,0,0
CUST_03000,2024-04-01,1,42,0,0,0,0,0,0
CUST_03000,2024-05-01,2,44,1,0,0,0,0,0
CUST_03000,2024-06-01,3,12,0,1,0,0,0,0
CUST_03000,2024-07-01,4,31,1,1,0,0,0,0
CUST_03000,2024-08-01,5,34,1,0,0,0,0,0
CUST_03000,2024-09-01,6,23,1,1,0,0,0,0
CUST_03000,2024-10-01,7,11,0,0,1,0,0,0
CUST_03000,2024-11-01,8,39,1,0,1,0,0,0
CUST_03000,2024-12-01,9,14,2,0,1,0,0,0
CUST_03000,2025-01-01,10,35,0,1,0,0,0,0
CUST_03000,2025-02-01,11,16,0,0,1,0,0,0
CUST_03000,2025-03-01,12,10,0,0,0,0,0,0
CUST_03000,2025-04-01,13,35,1,0,0,0,0,0
CUST_03000,2025-05-01,14,30,0,0,0,0,0,0
CUST_03000,2025-06-01,15,11,0,0,0,0,0,0
CUST_03000,2025-07-01,16,18,1,1,0,0,1,0
CUST_03000,2025-08-01,17,32,1,1,0,0,0,0
CUST_03000,2025-09-01,18,37,0,0,0,0,0,0
CUST_03000,2025-10-01,19,13,0,0,0,1,0,0
CUST_03000,2025-11-01,20,15,0,0,0,0,0,0
CUST_03000,2025-12-01,21,25,2,0,2,0,0,0
CUST_03001,2025-02-01,0,90,1,0,4,0,0,0
CUST_03001,2025-03-01,1,93,2,2,1,0,0,0
CUST_03001,2025-04-01,2,109,1,1,2,1,0,0
CUST_03001,2025-05-01,3,101,2,2,2,0,0,0
CUST_03001,2025-06-01,4,31,0,3,1,1,0,0
CUST_03001,2025-07-01,5,112,4,4,2,0,0,0
CUST_03001,2025-08-01,6,113,1,0,0,1,0,0
CUST_03001,2025-09-01,7,98,2,4,0,1,0,0
CUST_03001,2025-10-01,8,58,1,0,3,0,0,0
CUST_03001,2025-11-01,9,75,1,0,2,1,0,0
CUST_03001,2025-12-01,10,53,2,2,0,5,0,0
CUST_03002,2024-05-01,0,42,0,1,1,2,0,0
CUST_03002,2024-06-01,1,29,0,0,0,1,0,0
CUST_03002,2024-07-01,2,20,0,0,0,0,0,0
CUST_03002,2024-08-01,3,38,0,0,1,1,0,0
CUST_03002,2024-09-01,4,23,1,0,0,0,0,0
CUST_03002,2024-10-01,5,22,1,1,1,0,0,0
CUST_03002,2024-11-01,6,22,2,0,0,0,0,0
CUST_03002,2024-12-01,7,10,1,0,1,0,0,0
CUST_03002,2025-01-01,8,36,0,1,0,0,0,0
CUST_03002,2025-02-01,9,26,0,0,0,0,0,0
CUST_03002,2025-03-01,10,32,1,1,1,0,0,0
CUST_03002,2025-04-01,11,20,0,1,1,1,0,0
CUST_03002,2025-05-01,12,44,0,0,1,0,0,0
CUST_03002,2025-06-01,13,11,0,0,0,0,0,0
CUST_03002,2025-07-01,14,13,0,0,0,0,0,0
CUST_03002,2025-08-01,15,12,0,0,1,0,0,0
CUST_03002,2025-09-01,16,39,2,0,0,0,0,0
CUST_03002,2025-10-01,17,13,0,0,0,0,0,0
CUST_03002,2025-11-01,18,14,0,0,0,0,0,0
CUST_03002,2025-12-01,19,7,0,0,0,0,0,0
CUST_03003,2024-12-01,0,24,1,1,1,0,0,0
CUST_03003,2025-01-01,1,44,2,0,0,0,0,0
CUST_03003,2025-02-01,2,65,1,1,0,1,0,0
CUST_03003,2025-03-01,3,45,1,1,0,0,1,0
CUST_03003,2025-04-01,4,67,1,1,0,0,1,0
CUST_03003,2025-05-01,5,66,3,0,0,1,0,0
CUST_03003,2025-06-01,6,13,0,1,1,1,0,0
CUST_03003,2025-07-01,7,24,1,2,1,0,0,0
CUST_03003,2025-08-01,8,38,1,1,0,0,0,0
CUST_03004,2025-11-01,0,22,2,0,0,0,0,0
CUST_03004,2025-12-01,1,27,0,0,1,0,0,0
CUST_03005,2025-07-01,0,39,1,1,1,0,0,0
CUST_03005,2025-08-01,1,21,0,0,1,0,0,0
CUST_03005,2025-09-01,2,12,0,0,0,0,0,0
CUST_03005,2025-10-01,3,10,0,1,0,0,0,0
CUST_03005,2025-11-01,4,26,0,0,0,0,0,0
CUST_03005,2025-12-01,5,16,1,0,0,0,0,0
CUST_03006,2025-07-01,0,38,0,0,0,0,0,0
CUST_03006,2025-08-01,1,8,1,0,0,0,0,0
CUST_03006,2025-09-01,2,8,2,0,0,0,0,0
CUST_03006,2025-10-01,3,5,0,0,0,0,0,0
CUST_03007,2025-10-01,0,64,0,0,2,1,0,0
CUST_03007,2025-10-01,1,30,0,1,1,0,0,0
CUST_03007,2025-11-01,2,54,0,0,0,0,0,0
CUST_03008,2024-08-01,0,23,0,0,0,0,0,0
CUST_03008,2024-09-01,1,36,1,1,2,0,0,0
CUST_03008,2024-10-01,2,28,0,0,0,0,0,0
CUST_03008,2024-11-01,3,18,1,1,0,2,0,0
CUST_03008,2024-12-01,4,35,3,0,0,1,0,0
CUST_03008,2025-01-01,5,22,0,0,1,1,0,0
CUST_03008,2025-02-01,6,14,1,0,1,1,0,0
CUST_03008,2025-03-01,7,30,0,0,0,0,0,0
CUST_03008,2025-04-01,8,14,0,0,0,0,0,0
CUST_03008,2025-05-01,9,10,0,0,0,0,0,0
CUST_03008,2025-06-01,10,13,2,0,1,1,0,0
CUST_03009,2024-03-01,0,13,1,0,0,0,0,0
CUST_03009,2024-04-01,1,9,0,0,0,0,0,0
CUST_03010,2025-01-01,0,24,1,0,1,1,0,0
CUST_03010,2025-02-01,1,39,0,0,0,0,0,0
CUST_03010,2025-03-01,2,28,0,0,1,0,0,0
CUST_03010,2025-04-01,3,43,0,1,2,0,0,0
CUST_03010,2025-05-01,4,23,0,1,1,1,0,0
CUST_03010,2025-06-01,5,12,0,0,0,1,0,0
CUST_03010,2025-07-01,6,21,0,0,1,0,0,0
CUST_03010,2025-08-01,7,39,0,1,1,0,0,0
CUST_03010,2025-09-01,8,23,1,0,0,1,0,0
CUST_03010,2025-10-01,9,14,0,0,0,0,0,0
CUST_03010,2025-11-01,10,14,0,1,0,0,0,0
CUST_03010,2025-12-01,11,11,0,0,0,0,0,0
CUST_03011,2024-06-01,0,26,1,1,0,0,0,0
