customer_id,cohort,activity_month,months_since_sub,is_active,monthly_revenue,customer_type,plan_type,region,industry
CUST_02905,2024-03-01,2025-05-01,14,1,29,SMB,Basic,North America,Education
CUST_02905,2024-03-01,2025-06-01,15,1,29,SMB,Basic,North America,Education
CUST_02905,2024-03-01,2025-07-01,16,1,29,SMB,Basic,North America,Education
CUST_02905,2024-03-01,2025-08-01,17,1,29,SMB,Basic,North America,Education
CUST_02905,2024-03-01,2025-09-01,18,1,29,SMB,Basic,North America,Education
CUST_02905,2024-03-01,2025-10-01,19,1,29,SMB,Basic,North America,Education
CUST_02905,2024-03-01,2025-11-01,20,1,29,SMB,Basic,North America,Education
CUST_02905,2024-03-01,2025-12-01,21,1,29,SMB,Basic,North America,Education
CUST_02906,2024-08-01,2024-08-01,0,1,29,SMB,Basic,Europe,Technology
CUST_02906,2024-08-01,2024-09-01,1,1,29,SMB,Basic,Europe,Technology
CUST_02906,2024-08-01,2024-10-01,2,1,29,SMB,Basic,Europe,Technology
CUST_02906,2024-08-01,2024-11-01,3,1,29,SMB,Basic,Europe,Technology
CUST_02906,2024-08-01,2024-12-01,4,1,29,SMB,Basic,Europe,Technology
CUST_02906,2024-08-01,2025-01-01,5,1,29,SMB,Basic,Europe,Technology
CUST_02906,2024-08-01,2025-02-01,6,1,29,SMB,Basic,Europe,Technology
CUST_02906,2024-08-01,2025-03-01,7,1,29,SMB,Basic,Europe,Technology
CUST_02906,2024-08-01,2025-04-01,8,1,29,SMB,Basic,Europe,Technology
CUST_02906,2024-08-01,2025-05-01,9,1,29,SMB,Basic,Europe,Technology
CUST_02906,2024-08-01,2025-06-01,10,1,29,SMB,Basic,Europe,Technology
CUST_02906,2024-08-01,2025-07-01,11,1,29,SMB,Basic,Europe,Technology
CUST_02906,2024-08-01,2025-08-01,12,1,29,SMB,Basic,Europe,Technology
CUST_02906,2024-08-01,2025-09-01,13,1,29,SMB,Basic,Europe,Technology
CUST_02906,2024-08-01,2025-10-01,14,1,29,SMB,Basic,Europe,Technology
CUST_02906,2024-08-01,2025-11-01,15,1,29,SMB,Basic,Europe,Technology
CUST_02906,2024-08-01,2025-12-01,16,1,29,SMB,Basic,Europe,Technology
CUST_02907,2025-01-01,2025-01-01,0,1,999,Enterprise,Enterprise,Asia-Pacific,Technology
CUST_02907,2025-01-01,2025-02-01,1,1,999,Enterprise,Enterprise,Asia-Pacific,Technology
CUST_02907,2025-01-01,2025-03-01,2,1,999,Enterprise,Enterprise,Asia-Pacific,Technology
CUST_02907,2025-01-01,2025-04-01,3,1,999,Enterprise,Enterprise,Asia-Pacific,Technology
CUST_02907,2025-01-01,2025-05-01,4,1,999,Enterprise,Enterprise,Asia-Pacific,Technology
CUST_02907,2025-01-01,2025-06-01,5,1,999,Enterprise,Enterprise,Asia-Pacific,Technology
CUST_02907,2025-01-01,2025-07-01,6,1,999,Enterprise,Enterprise,Asia-Pacific,Technology
CUST_02907,2025-01-01,2025-08-01,7,1,999,Enterprise,Enterprise,Asia-Pacific,Technology
CUST_02907,2025-01-01,2025-09-01,8,1,999,Enterprise,Enterprise,Asia-Pacific,Technology
CUST_02907,2025-01-01,2025-10-01,9,1,999,Enterprise,Enterprise,Asia-Pacific,Technology
CUST_02907,2025-01-01,2025-11-01,10,1,999,Enterprise,Enterprise,Asia-Pacific,Technology
CUST_02907,2025-01-01,2025-12-01,11,1,999,Enterprise,Enterprise,Asia-Pacific,Technology
CUST_02908,2024-12-01,2024-12-01,0,1,99,SMB,Pro,North America,Healthcare
CUST_02908,2024-12-01,2025-01-01,1,1,99,SMB,Pro,North America,Healthcare
CUST_02908,2024-12-01,2025-02-01,2,1,99,SMB,Pro,North America,Healthcare
CUST_02908,2024-12-01,2025-03-01,3,1,99,SMB,Pro,North America,Healthcare
CUST_02908,2024-12-01,2025-04-01,4,1,99,SMB,Pro,North America,Healthcare
CUST_02908,2024-12-01,2025-05-01,5,1,99,SMB,Pro,North America,Healthcare
CUST_02908,2024-12-01,2025-06-01,6,1,99,SMB,Pro,North America,Healthcare
CUST_02908,2024-12-01,2025-07-01,7,1,99,SMB,Pro,North America,Healthcare
CUST_02908,2024-12-01,2025-08-01,8,1,99,SMB,Pro,North America,Healthcare
CUST_02908,2024-12-01,2025-09-01,9,1,99,SMB,Pro,North America,Healthcare
CUST_02908,2024-12-01,2025-10-01,10,1,99,SMB,Pro,North America,Healthcare
CUST_02908,2024-12-01,2025-11-01,11,1,99,SMB,Pro,North America,Healthcare
CUST_02908,2024-12-01,2025-12-01,12,1,99,SMB,Pro,North America,Healthcare
CUST_02909,2025-02-01,2025-02-01,0,1,499,Mid-market,Enterprise,North America,E-commerce
CUST_02909,2025-02-01,2025-03-01,1,1,499,Mid-market,Enterprise,North America,E-commerce
CUST_02909,2025-02-01,2025-04-01,2,1,499,Mid-market,Enterprise,North America,E-commerce
CUST_02909,2025-02-01,2025-05-01,3,1,499,Mid-market,Enterprise,North America,E-commerce
CUST_02909,2025-02-01,2025-06-01,4,1,499,Mid-market,Enterprise,North America,E-commerce
CUST_02909,2025-02-01,2025-07-01,5,1,499,Mid-market,Enterprise,North America,E-commerce
CUST_02909,2025-02-01,2025-08-01,6,1,499,Mid-market,Enterprise,North America,E-commerce
CUST_02909,2025-02-01,2025-09-01,7,1,499,Mid-market,Enterprise,North America,E-commerce
CUST_02909,2025-02-01,2025-10-01,8,1,499,Mid-market,Enterprise,North America,E-commerce
CUST_02909,2025-02-01,2025-11-01,9,1,499,Mid-market,Enterprise,North America,E-commerce
CUST_02909,2025-02-01,2025-12-01,10,1,499,Mid-market,Enterprise,North America,E-commerce
CUST_02910,2025-12-01,2025-12-01,0,1,49,Mid-market,Basic,North America,E-commerce
CUST_02911,2024-09-01,2024-09-01,0,1,29,SMB,Basic,Europe,Technology
CUST_02911,2024-09-01,2024-10-01,1,1,29,SMB,Basic,Europe,Technology
CUST_02911,2024-09-01,2024-11-01,2,1,29,SMB,Basic,Europe,Technology
CUST_02911,2024-09-01,2024-12-01,3,1,29,SMB,Basic,Europe,Technology
CUST_02911,2024-09-01,2025-01-01,4,1,29,SMB,Basic,Europe,Technology
CUST_02911,2024-09-01,2025-02-01,5,1,29,SMB,Basic,Europe,Technology
CUST_02911,2024-09-01,2025-03-01,6,1,29,SMB,Basic,Europe,Technology
CUST_02911,2024-09-01,2025-04-01,7,1,29,SMB,Basic,Europe,Technology
CUST_02911,2024-09-01,2025-05-01,8,1,29,SMB,Basic,Europe,Technology
CUST_02911,2024-09-01,2025-06-01,9,1,29,SMB,Basic,Europe,Technology
CUST_02911,2024-09-01,2025-07-01,10,1,29,SMB,Basic,Europe,Technology
CUST_02911,2024-09-01,2025-08-01,11,1,29,SMB,Basic,Europe,Technology
CUST_02911,2024-09-01,2025-09-01,12,1,29,SMB,Basic,Europe,Technology
CUST_02911,2024-09-01,2025-10-01,13,1,29,SMB,Basic,Europe,Technology
CUST_02911,2024-09-01,2025-11-01,14,1,29,SMB,Basic,Europe,Technology
CUST_02911,2024-09-01,2025-12-01,15,1,29,SMB,Basic,Europe,Technology
CUST_02912,2025-08-01,2025-08-01,0,1,99,SMB,Pro,North America,Retail
CUST_02912,2025-08-01,2025-09-01,1,1,99,SMB,Pro,North America,Retail
CUST_02912,2025-08-01,2025-10-01,2,1,99,SMB,Pro,North America,Retail
CUST_02912,2025-08-01,2025-11-01,3,1,99,SMB,Pro,North America,Retail
CUST_02912,2025-08-01,2025-12-01,4,1,99,SMB,Pro,North America,Retail
CUST_02913,2024-08-01,2024-08-01,0,1,99,SMB,Pro,Europe,E-commerce
CUST_02913,2024-08-01,2024-09-01,1,1,99,SMB,Pro,Europe,E-commerce
CUST_02913,2024-08-01,2024-10-01,2,1,99,SMB,Pro,Europe,E-commerce
CUST_02913,2024-08-01,2024-11-01,3,1,99,SMB,Pro,Europe,E-commerce
CUST_02913,2024-08-01,2024-12-01,4,1,99,SMB,Pro,Europe,E-commerce
CUST_02913,2024-08-01,2025-01-01,5,1,99,SMB,Pro,Europe,E-commerce
CUST_02913,2024-08-01,2025-02-01,6,1,99,SMB,Pro,Europe,E-commerce
CUST_02913,2024-08-01,2025-03-01,7,1,99,SMB,Pro,Europe,E-commerce
CUST_02913,2024-08-01,2025-04-01,8,1,99,SMB,Pro,Europe,E-commerce
CUST_02913,2024-08-01,2025-05-01,9,1,99,SMB,Pro,Europe,E-commerce
CUST_02913,2024-08-01,2025-06-01,10,1,99,SMB,Pro,Europe,E-commerce
CUST_02913,2024-08-01,2025-07-01,11,1,99,SMB,Pro,Europe,E-commerce
CUST_02913,2024-08-01,2025-08-01,12,1,99,SMB,Pro,Europe,E-commerce
CUST_02913,2024-08-01,2025-09-01,13,1,99,SMB,Pro,Europe,E-commerce
CUST_02913,2024-08-01,2025-10-01,14,1,99,SMB,Pro,Europe,E-commerce
CUST_02913,2024-08-01,2025-11-01,15,1,99,SMB,Pro,Europe,E-commerce
CUST_02913,2024-08-01,2025-12-01,16,1,99,SMB,Pro,Europe,E-commerce
CUST_02914,2025-03-01,2025-03-01,0,1,29,SMB,Basic,Europe,E-commerce
CUST_02914,2025-03-01,2025-04-01,1,1,29,SMB,Basic,Europe,E-commerce
CUST_02914,2025-03-01,2025-05-01,2,1,29,SMB,Basic,Europe,E-commerce
CUST_02914,2025-03-01,2025-06-01,3,1,29,SMB,Basic,Europe,E-commerce
CUST_02914,2025-03-01,2025-07-01,4,1,29,SMB,Basic,Europe,E-commerce
CUST_02914,2025-03-01,2025-08-01,5,1,29,SMB,Basic,Europe,E-commerce
CUST_02914,2025-03-01,2025-09-01,6,1,29,SMB,Basic,Europe,E-commerce
CUST_02914,2025-03-01,2025-10-01,7,1,29,SMB,Basic,Europe,E-commerce
CUST_02914,2025-03-01,2025-11-01,8,1,29,SMB,Basic,Europe,E-commerce
CUST_02914,2025-03-01,2025-12-01,9,1,29,SMB,Basic,Europe,E-commerce
CUST_02915,2024-02-01,2024-02-01,0,1,999,Enterprise,Enterprise,Europe,Finance
CUST_02915,2024-02-01,2024-03-01,1,1,999,Enterprise,Enterprise,Europe,Finance
CUST_02915,2024-02-01,2024-04-01,2,1,999,Enterprise,Enterprise,Europe,Finance
CUST_02915,2024-02-01,2024-05-01,3,1,999,Enterprise,Enterprise,Europe,Finance
CUST_02915,2024-02-01,2024-05-01,4,1,999,Enterprise,Enterprise,Europe,Finance
CUST_02915,2024-02-01,2024-06-01,5,1,999,Enterprise,Enterprise,Europe,Finance
CUST_02915,2024-02-01,2024-07-01,6,1,999,Enterprise,Enterprise,Europe,Finance
CUST_02915,2024-02-01,2024-08-01,7,1,999,Enterprise,Enterprise,Europe,Finance
CUST_02915,2024-02-01,2024-09-01,8,1,999,Enterprise,Enterprise,Europe,Finance
CUST_02915,2024-02-01,2024-10-01,9,1,999,Enterprise,Enterprise,Europe,Finance
CUST_02915,2024-02-01,2024-11-01,10,1,999,Enterprise,Enterprise,Europe,Finance
CUST_02915,2024-02-01,2024-12-01,11,1,999,Enterprise,Enterprise,Europe,Finance
CUST_02915,2024-02-01,2025-01-01,12,1,999,Enterprise,Enterprise,Europe,Finance
CUST_02915,2024-02-01,2025-02-01,13,1,999,Enterprise,Enterprise,Europe,Finance
CUST_02915,2024-02-01,2025-03-01,14,1,999,Enterprise,Enterprise,Europe,Finance
CUST_02915,2024-02-01,2025-04-01,15,1,999,Enterprise,Enterprise,Europe,Finance
CUST_02915,2024-02-01,2025-05-01,16,1,999,Enterprise,Enterprise,Europe,Finance
CUST_02915,2024-02-01,2025-06-01,17,1,999,Enterprise,Enterprise,Europe,Finance
CUST_02915,2024-02-01,2025-07-01,18,1,999,Enterprise,Enterprise,Europe,Finance
CUST_02915,2024-02-01,2025-08-01,19,1,999,Enterprise,Enterprise,Europe,Finance
CUST_02915,2024-02-01,2025-09-01,20,1,999,Enterprise,Enterprise,Europe,Finance
CUST_02915,2024-02-01,2025-10-01,21,1,999,Enterprise,Enterprise,Europe,Finance
CUST_02915,2024-02-01,2025-11-01,22,1,999,Enterprise,Enterprise,Europe,Finance
CUST_02916,2024-09-01,2024-09-01,0,1,29,SMB,Basic,Asia-Pacific,Finance
CUST_02916,2024-09-01,2024-10-01,1,1,29,SMB,Basic,Asia-Pacific,Finance
CUST_02916,2024-09-01,2024-11-01,2,1,29,SMB,Basic,Asia-Pacific,Finance
CUST_02916,2024-09-01,2024-12-01,3,1,29,SMB,Basic,Asia-Pacific,Finance
CUST_02916,2024-09-01,2025-01-01,4,1,29,SMB,Basic,Asia-Pacific,Finance
CUST_02917,2024-01-01,2024-01-01,0,1,999,Enterprise,Enterprise,North America,Finance
CUST_02917,2024-01-01,2024-02-01,1,1,999,Enterprise,Enterprise,North America,Finance
CUST_02917,2024-01-01,2024-03-01,2,1,999,Enterprise,Enterprise,North America,Finance
CUST_02917,2024-01-01,2024-04-01,3,1,999,Enterprise,Enterprise,North America,Finance
CUST_02917,2024-01-01,2024-05-01,4,1,999,Enterprise,Enterprise,North America,Finance
CUST_02917,2024-01-01,2024-06-01,5,1,999,Enterprise,Enterprise,North America,Finance
CUST_02917,2024-01-01,2024-07-01,6,1,999,Enterprise,Enterprise,North America,Finance
CUST_02917,2024-01-01,2024-08-01,7,1,999,Enterprise,Enterprise,North America,Finance
CUST_02917,2024-01-01,2024-09-01,8,1,999,Enterprise,Enterprise,North America,Finance
CUST_02917,2024-01-01,2024-10-01,9,1,999,Enterprise,Enterprise,North America,Finance
CUST_02917,2024-01-01,2024-11-01,10,1,999,Enterprise,Enterprise,North America,Finance
CUST_02917,2024-01-01,2024-12-01,11,1,999,Enterprise,Enterprise,North America,Finance
CUST_02917,2024-01-01,2025-01-01,12,1,999,Enterprise,Enterprise,North America,Finance
CUST_02917,2024-01-01,2025-02-01,13,1,999,Enterprise,Enterprise,North America,Finance
CUST_02917,2024-01-01,2025-03-01,14,1,999,Enterprise,Enterprise,North America,Finance
CUST_02917,2024-01-01,2025-04-01,15,1,999,Enterprise,Enterprise,North America,Finance
CUST_02917,2024-01-01,2025-05-01,16,1,999,Enterprise,Enterprise,North America,Finance
CUST_02917,2024-01-01,2025-06-01,17,1,999,Enterprise,Enterprise,North America,Finance
CUST_02917,2024-01-01,2025-07-01,18,1,999,Enterprise,Enterprise,North America,Finance
CUST_02917,2024-01-01,2025-08-01,19,1,999,Enterprise,Enterprise,North America,Finance
CUST_02917,2024-01-01,2025-09-01,20,1,999,Enterprise,Enterprise,North America,Finance
CUST_02917,2024-01-01,2025-10-01,21,1,999,Enterprise,Enterprise,North America,Finance
CUST_02917,2024-01-01,2025-11-01,22,1,999,Enterprise,Enterprise,North America,Finance
CUST_02917,2024-01-01,2025-12-01,23,1,999,Enterprise,Enterprise,North America,Finance
CUST_02918,2024-10-01,2024-10-01,0,1,29,SMB,Basic,Asia-Pacific,E-commerce
CUST_02918,2024-10-01,2024-11-01,1,1,29,SMB,Basic,Asia-Pacific,E-commerce
CUST_02918,2024-10-01,2024-12-01,2,1,29,SMB,Basic,Asia-Pacific,E-commerce
CUST_02919,2024-04-01,2024-04-01,0,1,29,SMB,Basic,Latin America,Technology
CUST_02919,2024-04-01,2024-05-01,1,1,29,SMB,Basic,Latin America,Technology
CUST_02919,2024-04-01,2024-06-01,2,1,29,SMB,Basic,Latin America,Technology
CUST_02919,2024-04-01,2024-07-01,3,1,29,SMB,Basic,Latin America,Technology
CUST_02919,2024-04-01,2024-08-01,4,1,29,SMB,Basic,Latin America,Technology
CUST_02919,2024-04-01,2024-09-01,5,1,29,SMB,Basic,Latin America,Technology
CUST_02919,2024-04-01,2024-10-01,6,1,29,SMB,Basic,Latin America,Technology
CUST_02919,2024-04-01,2024-11-01,7,1,29,SMB,Basic,Latin America,Technology
CUST_02919,2024-04-01,2024-12-01,8,1,29,SMB,Basic,Latin America,Technology
CUST_02919,2024-04-01,2025-01-01,9,1,29,SMB,Basic,Latin America,Technology
CUST_02919,2024-04-01,2025-02-01,10,1,29,SMB,Basic,Latin America,Technology
CUST_02919,2024-04-01,2025-03-01,11,1,29,SMB,Basic,Latin America,Technology
CUST_02919,2024-04-01,2025-04-01,12,1,29,SMB,Basic,Latin America,Technology
CUST_02919,2024-04-01,2025-05-01,13,1,29,SMB,Basic,Latin America,Technology
CUST_02919,2024-04-01,2025-06-01,14,1,29,SMB,Basic,Latin America,Technology
CUST_02919,2024-04-01,2025-07-01,15,1,29,SMB,Basic,Latin America,Technology
CUST_02919,2024-04-01,2025-08-01,16,1,29,SMB,Basic,Latin America,Technology
CUST_02919,2024-04-01,2025-09-01,17,1,29,SMB,Basic,Latin America,Technology
CUST_02919,2024-04-01,2025-10-01,18,1,29,SMB,Basic,Latin America,Technology
CUST_02919,2024-04-01,2025-11-01,19,1,29,SMB,Basic,Latin America,Technology
CUST_02919,2024-04-01,2025-12-01,20,1,29,SMB,Basic,Latin America,Technology
CUST_02920,2024-10-01,2024-10-01,0,1,299,Enterprise,Pro,Europe,Healthcare
CUST_02920,2024-10-01,2024-11-01,1,1,299,Enterprise,Pro,Europe,Healthcare
CUST_02920,2024-10-01,2024-12-01,2,1,299,Enterprise,Pro,Europe,Healthcare
CUST_02920,2024-10-01,2025-01-01,3,1,299,Enterprise,Pro,Europe,Healthcare
CUST_02920,2024-10-01,2025-01-01,4,1,299,Enterprise,Pro,Europe,Healthcare
CUST_02920,2024-10-01,2025-03-01,5,1,299,Enterprise,Pro,Europe,Healthcare
CUST_02920,2024-10-01,2025-04-01,6,1,299,Enterprise,Pro,Europe,Healthcare
CUST_02920,2024-10-01,2025-05-01,7,1,299,Enterprise,Pro,Europe,Healthcare
CUST_02920,2024-10-01,2025-05-01,8,1,299,Enterprise,Pro,Europe,Healthcare
CUST_02920,2024-10-01,2025-06-01,9,1,299,Enterprise,Pro,Europe,Healthcare
CUST_02920,2024-10-01,2025-07-01,10,1,299,Enterprise,Pro,Europe,Healthcare
CUST_02920,2024-10-01,2025-08-01,11,1,299,Enterprise,Pro,Europe,Healthcare
CUST_02920,2024-10-01,2025-09-01,12,1,299,Enterprise,Pro,Europe,Healthcare
CUST_02921,2025-03-01,2025-03-01,0,1,999,Enterprise,Enterprise,Europe,Healthcare
CUST_02921,2025-03-01,2025-04-01,1,1,999,Enterprise,Enterprise,Europe,Healthcare
CUST_02921,2025-03-01,2025-05-01,2,1,999,Enterprise,Enterprise,Europe,Healthcare
CUST_02921,2025-03-01,2025-06-01,3,1,999,Enterprise,Enterprise,Europe,Healthcare
CUST_02921,2025-03-01,2025-07-01,4,1,999,Enterprise,Enterprise,Europe,Healthcare
CUST_02921,2025-03-01,2025-08-01,5,1,999,Enterprise,Enterprise,Europe,Healthcare
CUST_02921,2025-03-01,2025-09-01,6,1,999,Enterprise,Enterprise,Europe,Healthcare
CUST_02921,2025-03-01,2025-10-01,7,1,999,Enterprise,Enterprise,Europe,Healthcare
CUST_02921,2025-03-01,2025-11-01,8,1,999,Enterprise,Enterprise,Europe,Healthcare
CUST_02921,2025-03-01,2025-12-01,9,1,999,Enterprise,Enterprise,Europe,Healthcare
CUST_02922,2025-08-01,2025-08-01,0,1,299,Enterprise,Pro,Asia-Pacific,Education
CUST_02922,2025-08-01,2025-09-01,1,1,299,Enterprise,Pro,Asia-Pacific,Education
CUST_02922,2025-08-01,2025-10-01,2,1,299,Enterprise,Pro,Asia-Pacific,Education
CUST_02922,2025-08-01,2025-11-01,3,1,299,Enterprise,Pro,Asia-Pacific,Education
CUST_02922,2025-08-01,2025-12-01,4,1,299,Enterprise,Pro,Asia-Pacific,Education
CUST_02923,2024-03-01,2024-03-01,0,1,199,Mid-market,Pro,Europe,Finance
CUST_02923,2024-03-01,2024-04-01,1,1,199,Mid-market,Pro,Europe,Finance
CUST_02923,2024-03-01,2024-05-01,2,1,199,Mid-market,Pro,Europe,Finance
CUST_02923,2024-03-01,2024-06-01,3,1,199,Mid-market,Pro,Europe,Finance
CUST_02923,2024-03-01,2024-07-01,4,1,199,Mid-market,Pro,Europe,Finance
CUST_02923,2024-03-01,2024-08-01,5,1,199,Mid-market,Pro,Europe,Finance
CUST_02923,2024-03-01,2024-09-01,6,1,199,Mid-market,Pro,Europe,Finance
CUST_02923,2024-03-01,2024-10-01,7,1,199,Mid-market,Pro,Europe,Finance
CUST_02923,2024-03-01,2024-11-01,8,1,199,Mid-market,Pro,Europe,Finance
CUST_02923,2024-03-01,2024-12-01,9,1,199,Mid-market,Pro,Europe,Finance
CUST_02923,2024-03-01,2025-01-01,10,1,199,Mid-market,Pro,Europe,Finance
CUST_02923,2024-03-01,2025-02-01,11,1,199,Mid-market,Pro,Europe,Finance
CUST_02923,2024-03-01,2025-03-01,12,1,199,Mid-market,Pro,Europe,Finance
CUST_02923,2024-03-01,2025-04-01,13,1,199,Mid-market,Pro,Europe,Finance
CUST_02923,2024-03-01,2025-05-01,14,1,199,Mid-market,Pro,Europe,Finance
CUST_02923,2024-03-01,2025-06-01,15,1,199,Mid-market,Pro,Europe,Finance
CUST_02923,2024-03-01,2025-07-01,16,1,199,Mid-market,Pro,Europe,Finance
CUST_02923,2024-03-01,2025-08-01,17,1,199,Mid-market,Pro,Europe,Finance
CUST_02923,2024-03-01,2025-09-01,18,1,199,Mid-market,Pro,Europe,Finance
CUST_02923,2024-03-01,2025-10-01,19,1,199,Mid-market,Pro,Europe,Finance
CUST_02923,2024-03-01,2025-11-01,20,1,199,Mid-market,Pro,Europe,Finance
CUST_02923,2024-03-01,2025-12-01,21,1,199,Mid-market,Pro,Europe,Finance
CUST_02924,2024-05-01,2024-05-01,0,1,29,SMB,Basic,Latin America,Finance
CUST_02924,2024-05-01,2024-06-01,1,1,29,SMB,Basic,Latin America,Finance
CUST_02924,2024-05-01,2024-07-01,2,1,29,SMB,Basic,Latin America,Finance
CUST_02924,2024-05-01,2024-08-01,3,1,29,SMB,Basic,Latin America,Finance
CUST_02924,2024-05-01,2024-09-01,4,1,29,SMB,Basic,Latin America,Finance
CUST_02924,2024-05-01,2024-10-01,5,1,29,SMB,Basic,Latin America,Finance
CUST_02924,2024-05-01,2024-11-01,6,1,29,SMB,Basic,Latin America,Finance
CUST_02924,2024-05-01,2024-12-01,7,1,29,SMB,Basic,Latin America,Finance
CUST_02924,2024-05-01,2024-12-01,8,1,29,SMB,Basic,Latin America,Finance
CUST_02924,2024-05-01,2025-01-01,9,1,29,SMB,Basic,Latin America,Finance
CUST_02924,2024-05-01,2025-03-01,10,1,29,SMB,Basic,Latin America,Finance
CUST_02924,2024-05-01,2025-03-01,11,1,29,SMB,Basic,Latin America,Finance
CUST_02924,2024-05-01,2025-04-01,12,1,29,SMB,Basic,Latin America,Finance
CUST_02924,2024-05-01,2025-05-01,13,1,29,SMB,Basic,Latin America,Finance
CUST_02924,2024-05-01,2025-06-01,14,1,29,SMB,Basic,Latin America,Finance
CUST_02924,2024-05-01,2025-07-01,15,1,29,SMB,Basic,Latin America,Finance
CUST_02924,2024-05-01,2025-08-01,16,1,29,SMB,Basic,Latin America,Finance
CUST_02924,2024-05-01,2025-09-01,17,1,29,SMB,Basic,Latin America,Finance
CUST_02924,2024-05-01,2025-10-01,18,1,29,SMB,Basic,Latin America,Finance
CUST_02924,2024-05-01,2025-11-01,19,1,29,SMB,Basic,Latin America,Finance
CUST_02925,2024-05-01,2024-05-01,0,1,99,SMB,Pro,North America,Technology
CUST_02925,2024-05-01,2024-06-01,1,1,99,SMB,Pro,North America,Technology
CUST_02925,2024-05-01,2024-07-01,2,1,99,SMB,Pro,North America,Technology
CUST_02925,2024-05-01,2024-08-01,3,1,99,SMB,Pro,North America,Technology
CUST_02925,2024-05-01,2024-09-01,4,1,99,SMB,Pro,North America,Technology
CUST_02925,2024-05-01,2024-10-01,5,1,99,SMB,Pro,North America,Technology
CUST_02925,2024-05-01,2024-11-01,6,1,99,SMB,Pro,North America,Technology
CUST_02925,2024-05-01,2024-12-01,7,1,99,SMB,Pro,North America,Technology
CUST_02925,2024-05-01,2025-01-01,8,1,99,SMB,Pro,North America,Technology
CUST_02925,2024-05-01,2025-02-01,9,1,99,SMB,Pro,North America,Technology
CUST_02925,2024-05-01,2025-03-01,10,1,99,SMB,Pro,North America,Technology
CUST_02925,2024-05-01,2025-04-01,11,1,99,SMB,Pro,North America,Technology
CUST_02925,2024-05-01,2025-05-01,12,1,99,SMB,Pro,North America,Technology
CUST_02925,2024-05-01,2025-06-01,13,1,99,SMB,Pro,North America,Technology
CUST_02925,2024-05-01,2025-07-01,14,1,99,SMB,Pro,North America,Technology
CUST_02925,2024-05-01,2025-08-01,15,1,99,SMB,Pro,North America,Technology
CUST_02925,2024-05-01,2025-09-01,16,1,99,SMB,Pro,North America,Technology
CUST_02925,2024-05-01,2025-10-01,17,1,99,SMB,Pro,North America,Technology
CUST_02925,2024-05-01,2025-11-01,18,1,99,SMB,Pro,North America,Technology
CUST_02925,2024-05-01,2025-12-01,19,1,99,SMB,Pro,North America,Technology
CUST_02926,2025-09-01,2025-09-01,0,1,999,Enterprise,Enterprise,Asia-Pacific,Education
CUST_02926,2025-09-01,2025-10-01,1,1,999,Enterprise,Enterprise,Asia-Pacific,Education
CUST_02926,2025-09-01,2025-11-01,2,1,999,Enterprise,Enterprise,Asia-Pacific,Education
CUST_02926,2025-09-01,2025-12-01,3,1,999,Enterprise,Enterprise,Asia-Pacific,Education
CUST_02927,2025-06-01,2025-06-01,0,1,199,Mid-market,Pro,Latin America,Education
CUST_02927,2025-06-01,2025-07-01,1,1,199,Mid-market,Pro,Latin America,Education
CUST_02927,2025-06-01,2025-08-01,2,1,199,Mid-market,Pro,Latin America,Education
CUST_02927,2025-06-01,2025-09-01,3,1,199,Mid-market,Pro,Latin America,Education
CUST_02927,2025-06-01,2025-10-01,4,1,199,Mid-market,Pro,Latin America,Education
CUST_02928,2025-01-01,2025-01-01,0,1,199,Mid-market,Pro,North America,Healthcare
CUST_02928,2025-01-01,2025-02-01,1,1,199,Mid-market,Pro,North America,Healthcare
CUST_02928,2025-01-01,2025-03-01,2,1,199,Mid-market,Pro,North America,Healthcare
CUST_02928,2025-01-01,2025-04-01,3,1,199,Mid-market,Pro,North America,Healthcare
CUST_02928,2025-01-01,2025-05-01,4,1,199,Mid-market,Pro,North America,Healthcare
CUST_02928,2025-01-01,2025-06-01,5,1,199,Mid-market,Pro,North America,Healthcare
CUST_02928,2025-01-01,2025-07-01,6,1,199,Mid-market,Pro,North America,Healthcare
CUST_02928,2025-01-01,2025-08-01,7,1,199,Mid-market,Pro,North America,Healthcare
CUST_02928,2025-01-01,2025-09-01,8,1,199,Mid-market,Pro,North America,Healthcare
CUST_02928,2025-01-01,2025-10-01,9,1,199,Mid-market,Pro,North America,Healthcare
CUST_02928,2025-01-01,2025-11-01,10,1,199,Mid-market,Pro,North America,Healthcare
CUST_02928,2025-01-01,2025-12-01,11,1,199,Mid-market,Pro,North America,Healthcare
CUST_02929,2025-04-01,2025-04-01,0,1,29,SMB,Basic,North America,Finance
CUST_02929,2025-04-01,2025-05-01,1,1,29,SMB,Basic,North America,Finance
CUST_02929,2025-04-01,2025-06-01,2,1,29,SMB,Basic,North America,Finance
CUST_02929,2025-04-01,2025-07-01,3,1,29,SMB,Basic,North America,Finance
CUST_02929,2025-04-01,2025-08-01,4,1,29,SMB,Basic,North America,Finance
CUST_02929,2025-04-01,2025-09-01,5,1,29,SMB,Basic,North America,Finance
CUST_02929,2025-04-01,2025-10-01,6,1,29,SMB,Basic,North America,Finance
CUST_02929,2025-04-01,2025-11-01,7,1,29,SMB,Basic,North America,Finance
CUST_02929,2025-04-01,2025-12-01,8,1,29,SMB,Basic,North America,Finance
CUST_02930,2024-11-01,2024-11-01,0,1,199,Mid-market,Pro,North America,E-commerce
CUST_02930,2024-11-01,2024-12-01,1,1,199,Mid-market,Pro,North America,E-commerce
