customer_id,engagement_month,engagement_count,response_rate,avg_response_rate
CUST_02916,2025-06-01,1,1.0,0.35
CUST_02916,2025-07-01,1,0.0,0.35
CUST_02916,2025-10-01,1,0.0,0.35
CUST_02917,2024-05-01,3,0.6666666666666666,0.7766666666666667
CUST_02917,2024-10-01,1,1.0,0.75
CUST_02917,2025-05-01,3,0.0,0.8266666666666667
CUST_02917,2025-06-01,2,1.0,0.75
CUST_02917,2025-08-01,1,1.0,0.75
CUST_02917,2025-10-01,1,1.0,0.75
CUST_02917,2025-12-01,1,1.0,0.83
CUST_02918,2024-11-01,1,1.0,0.35
CUST_02918,2025-07-01,1,0.0,0.35
CUST_02918,2025-08-01,1,0.0,0.35
CUST_02918,2025-12-01,2,0.0,0.385
CUST_02919,2025-05-01,1,0.0,0.35
CUST_02920,2024-10-01,2,1.0,0.75
CUST_02920,2024-12-01,1,0.0,0.75
CUST_02920,2025-03-01,1,1.0,0.9
CUST_02920,2025-08-01,1,0.0,0.75
CUST_02921,2025-03-01,2,1.0,0.75
CUST_02921,2025-10-01,1,0.0,0.75
CUST_02923,2024-03-01,1,0.0,0.55
CUST_02923,2024-06-01,1,1.0,0.61
CUST_02923,2025-02-01,1,1.0,0.55
CUST_02923,2025-03-01,1,0.0,0.55
CUST_02923,2025-04-01,2,0.5,0.55
CUST_02923,2025-05-01,1,0.0,0.55
CUST_02923,2025-07-01,1,1.0,0.61
CUST_02923,2025-09-01,1,1.0,0.55
CUST_02923,2025-12-01,2,1.0,0.55
CUST_02924,2024-10-01,1,1.0,0.39
CUST_02924,2024-11-01,1,0.0,0.35
CUST_02924,2025-08-01,1,1.0,0.35
CUST_02924,2025-10-01,1,0.0,0.39
CUST_02924,2025-12-01,1,0.0,0.35
CUST_02925,2024-08-01,1,0.0,0.35
CUST_02925,2025-10-01,1,1.0,0.35
CUST_02925,2025-12-01,2,0.5,0.39
CUST_02926,2025-10-01,1,1.0,0.75
CUST_02926,2025-12-01,1,1.0,0.75
CUST_02927,2025-12-01,1,1.0,0.55
CUST_02928,2025-07-01,1,1.0,0.55
CUST_02929,2025-04-01,1,1.0,0.42
CUST_02930,2025-08-01,1,1.0,0.55
CUST_02931,2025-01-01,2,1.0,0.79
CUST_02931,2025-03-01,1,1.0,0.75
CUST_02931,2025-04-01,1,1.0,0.83
CUST_02931,2025-08-01,1,1.0,0.75
CUST_02931,2025-09-01,1,1.0,0.83
CUST_02931,2025-11-01,1,1.0,0.75
CUST_02931,2025-12-01,1,1.0,0.83
CUST_02932,2024-06-01,1,1.0,0.66
CUST_02932,2024-07-01,1,1.0,0.66
CUST_02932,2025-10-01,1,1.0,0.55
CUST_02932,2025-12-01,1,1.0,0.55
CUST_02933,2025-09-01,1,0.0,0.35
CUST_02933,2025-12-01,1,1.0,0.39
CUST_02935,2024-08-01,2,1.0,0.83
CUST_02935,2024-10-01,1,0.0,0.75
CUST_02935,2025-02-01,1,0.0,0.75
CUST_02935,2025-03-01,1,1.0,0.9
CUST_02935,2025-08-01,2,0.0,0.75
CUST_02935,2025-09-01,1,1.0,0.75
CUST_02935,2025-10-01,1,1.0,0.75
CUST_02935,2025-12-01,2,1.0,0.825
CUST_02936,2024-12-01,1,1.0,0.35
CUST_02936,2025-01-01,1,0.0,0.35
CUST_02936,2025-02-01,1,0.0,0.35
CUST_02936,2025-03-01,1,0.0,0.35
CUST_02937,2024-06-01,1,0.0,0.35
CUST_02937,2024-08-01,1,1.0,0.42
CUST_02937,2025-06-01,1,0.0,0.35
CUST_02937,2025-12-01,1,0.0,0.35
CUST_02938,2025-08-01,1,1.0,0.9
CUST_02941,2024-08-01,1,0.0,0.55
CUST_02941,2024-10-01,3,0.3333333333333333,0.55
CUST_02941,2025-02-01,1,1.0,0.61
CUST_02941,2025-10-01,2,0.5,0.55
CUST_02942,2025-01-01,1,0.0,0.35
CUST_02942,2025-02-01,1,0.0,0.35
CUST_02943,2025-07-01,1,0.0,0.35
CUST_02943,2025-09-01,2,0.5,0.35
CUST_02944,2024-12-01,1,1.0,0.55
CUST_02944,2025-02-01,2,0.5,0.55
CUST_02944,2025-04-01,1,1.0,0.61
CUST_02944,2025-05-01,1,1.0,0.61
CUST_02944,2025-09-01,1,1.0,0.55
CUST_02945,2024-02-01,1,1.0,0.55
CUST_02945,2024-09-01,1,1.0,0.55
CUST_02945,2024-11-01,1,1.0,0.61
CUST_02945,2025-02-01,1,1.0,0.61
CUST_02945,2025-04-01,1,1.0,0.66
CUST_02945,2025-06-01,1,0.0,0.66
CUST_02945,2025-08-01,1,1.0,0.55
CUST_02945,2025-12-01,1,0.0,0.55
CUST_02946,2024-02-01,1,1.0,0.55
CUST_02946,2024-09-01,1,1.0,0.55
CUST_02946,2025-10-01,1,0.0,0.55
CUST_02947,2025-06-01,1,0.0,0.55
CUST_02947,2025-07-01,1,1.0,0.66
CUST_02947,2025-11-01,1,1.0,0.55
CUST_02949,2024-10-01,1,0.0,0.35
CUST_02949,2024-12-01,1,0.0,0.35
CUST_02949,2025-02-01,1,1.0,0.35
CUST_02950,2024-08-01,1,0.0,0.42
CUST_02950,2024-12-01,1,0.0,0.42
CUST_02950,2025-01-01,1,0.0,0.39
CUST_02950,2025-03-01,1,0.0,0.35
CUST_02950,2025-04-01,1,0.0,0.35
CUST_02950,2025-06-01,1,1.0,0.35
CUST_02950,2025-10-01,1,0.0,0.35
CUST_02951,2025-03-01,1,1.0,0.35
CUST_02951,2025-09-01,1,1.0,0.35
CUST_02952,2024-04-01,1,1.0,0.75
CUST_02952,2024-06-01,1,1.0,0.83
CUST_02952,2024-08-01,1,0.0,0.9
CUST_02952,2024-09-01,1,1.0,0.9
CUST_02952,2024-11-01,1,1.0,0.75
CUST_02952,2025-04-01,1,1.0,0.75
CUST_02952,2025-05-01,1,1.0,0.83
CUST_02952,2025-07-01,2,1.0,0.825
CUST_02952,2025-08-01,1,1.0,0.75
CUST_02952,2025-12-01,1,1.0,0.75
CUST_02953,2024-07-01,1,1.0,0.35
CUST_02953,2024-08-01,1,0.0,0.35
CUST_02953,2024-12-01,1,1.0,0.35
CUST_02953,2025-06-01,1,0.0,0.35
CUST_02955,2025-08-01,1,1.0,0.55
CUST_02955,2025-09-01,1,0.0,0.55
CUST_02955,2025-11-01,1,1.0,0.55
CUST_02955,2025-12-01,1,1.0,0.55
CUST_02956,2025-03-01,1,1.0,0.66
CUST_02956,2025-06-01,1,1.0,0.55
CUST_02956,2025-08-01,1,1.0,0.55
CUST_02956,2025-10-01,1,0.0,0.55
CUST_02957,2024-09-01,1,0.0,0.75
CUST_02957,2024-10-01,2,1.0,0.825
CUST_02957,2024-11-01,1,0.0,0.75
CUST_02957,2025-04-01,1,0.0,0.75
CUST_02957,2025-06-01,1,1.0,0.83
CUST_02957,2025-09-01,1,1.0,0.9
CUST_02957,2025-11-01,1,1.0,0.75
CUST_02957,2025-12-01,1,1.0,0.75
CUST_02958,2025-05-01,1,0.0,0.35
CUST_02959,2024-06-01,1,0.0,0.35
CUST_02959,2024-07-01,1,1.0,0.39
CUST_02959,2025-12-01,1,1.0,0.35
CUST_02960,2024-11-01,1,0.0,0.55
CUST_02960,2025-02-01,1,1.0,0.55
CUST_02960,2025-03-01,1,1.0,0.55
CUST_02960,2025-11-01,1,1.0,0.55
CUST_02960,2025-12-01,1,1.0,0.61
CUST_02961,2025-09-01,1,0.0,0.35
CUST_02961,2025-12-01,1,0.0,0.35
CUST_02962,2025-09-01,1,0.0,0.35
CUST_02963,2025-12-01,1,1.0,0.35
CUST_02964,2025-10-01,2,0.5,0.5800000000000001
CUST_02964,2025-11-01,1,1.0,0.61
CUST_02965,2025-04-01,1,0.0,0.42
CUST_02965,2025-05-01,1,1.0,0.35
CUST_02965,2025-07-01,1,1.0,0.35
CUST_02966,2025-05-01,1,0.0,0.61
CUST_02966,2025-06-01,1,0.0,0.55
CUST_02967,2025-11-01,1,0.0,0.35
CUST_02968,2025-09-01,1,1.0,0.35
CUST_02970,2025-07-01,2,1.0,0.35
CUST_02970,2025-08-01,1,0.0,0.39
CUST_02970,2025-12-01,1,1.0,0.35
CUST_02971,2025-08-01,2,0.0,0.35
CUST_02971,2025-12-01,1,1.0,0.35
CUST_02973,2024-10-01,1,0.0,0.55
CUST_02973,2025-09-01,1,0.0,0.55
CUST_02973,2025-12-01,1,0.0,0.55
CUST_02974,2024-05-01,2,0.0,0.35
CUST_02974,2025-04-01,1,1.0,0.35
CUST_02974,2025-07-01,1,1.0,0.35
CUST_02975,2025-07-01,1,0.0,0.35
CUST_02975,2025-08-01,1,0.0,0.39
CUST_02975,2025-09-01,1,0.0,0.35
CUST_02975,2025-11-01,1,0.0,0.35
CUST_02977,2025-03-01,2,0.5,0.5800000000000001
CUST_02977,2025-06-01,1,1.0,0.55
CUST_02977,2025-11-01,2,0.5,0.5800000000000001
CUST_02977,2025-12-01,2,1.0,0.55
CUST_02978,2025-05-01,1,1.0,0.83
CUST_02978,2025-06-01,1,1.0,0.83
CUST_02978,2025-09-01,1,1.0,0.75
CUST_02978,2025-10-01,1,1.0,0.75
CUST_02978,2025-11-01,1,0.0,0.83
CUST_02979,2024-09-01,1,0.0,0.35
CUST_02979,2025-01-01,1,1.0,0.39
CUST_02979,2025-02-01,1,1.0,0.42
CUST_02979,2025-05-01,1,0.0,0.35
CUST_02979,2025-09-01,1,0.0,0.35
CUST_02979,2025-10-01,1,0.0,0.35
CUST_02979,2025-11-01,1,0.0,0.35
CUST_02980,2024-09-01,1,0.0,0.55
CUST_02980,2024-10-01,1,0.0,0.61
CUST_02980,2025-05-01,1,1.0,0.55
CUST_02980,2025-11-01,1,1.0,0.55
CUST_02981,2025-10-01,1,1.0,0.39
CUST_02982,2025-07-01,1,0.0,0.35
CUST_02982,2025-12-01,1,1.0,0.35
CUST_02983,2025-08-01,1,0.0,0.55
CUST_02983,2025-11-01,2,0.5,0.55
CUST_02984,2024-12-01,1,1.0,0.55
CUST_02984,2025-01-01,1,1.0,0.66
CUST_02984,2025-06-01,1,1.0,0.55
CUST_02984,2025-08-01,1,1.0,0.55
CUST_02984,2025-10-01,2,1.0,0.55
CUST_02985,2025-07-01,1,0.0,0.35
CUST_02985,2025-08-01,1,1.0,0.35
CUST_02985,2025-10-01,1,0.0,0.35
CUST_02986,2024-11-01,1,0.0,0.35
CUST_02986,2025-01-01,2,0.5,0.39
CUST_02986,2025-03-01,1,0.0,0.35
CUST_02986,2025-05-01,1,1.0,0.35
CUST_02987,2024-11-01,1,1.0,0.35
CUST_02987,2024-12-01,1,0.0,0.35
CUST_02987,2025-03-01,1,0.0,0.35
CUST_02987,2025-05-01,1,0.0,0.35
CUST_02988,2025-03-01,1,1.0,0.35
CUST_02988,2025-06-01,1,0.0,0.35
CUST_02988,2025-07-01,1,0.0,0.39
CUST_02988,2025-09-01,1,0.0,0.35
CUST_02988,2025-10-01,1,1.0,0.35
CUST_02989,2024-11-01,1,1.0,0.75
CUST_02989,2024-12-01,2,0.0,0.75
CUST_02989,2025-03-01,1,1.0,0.9
CUST_02989,2025-04-01,1,1.0,0.75
CUST_02989,2025-08-01,1,1.0,0.75
CUST_02990,2024-07-01,1,1.0,0.39
CUST_02990,2024-12-01,2,1.0,0.37
CUST_02990,2025-04-01,1,0.0,0.35
CUST_02990,2025-05-01,1,0.0,0.42
CUST_02990,2025-07-01,1,1.0,0.35
CUST_02990,2025-08-01,1,0.0,0.35
CUST_02991,2025-10-01,1,1.0,0.61
CUST_02991,2025-11-01,1,1.0,0.55
CUST_02991,2025-12-01,2,0.5,0.55
CUST_02992,2025-12-01,2,0.5,0.55
CUST_02993,2025-11-01,2,0.5,0.79
CUST_02993,2025-12-01,1,1.0,0.75
CUST_02994,2025-07-01,1,0.0,0.35
CUST_02994,2025-08-01,1,0.0,0.39
CUST_02995,2025-08-01,1,1.0,0.9
CUST_02995,2025-09-01,1,0.0,0.75
CUST_02995,2025-10-01,1,0.0,0.83
CUST_02995,2025-11-01,2,0.5,0.79
CUST_02996,2025-04-01,2,0.0,0.37
CUST_02996,2025-07-01,1,0.0,0.35
CUST_02997,2025-08-01,1,0.0,0.35
CUST_02998,2024-04-01,1,1.0,0.55
CUST_02998,2024-05-01,1,1.0,0.55
CUST_02998,2024-06-01,1,1.0,0.55
CUST_02998,2025-02-01,1,1.0,0.55
CUST_02998,2025-05-01,1,1.0,0.55
CUST_02998,2025-06-01,1,1.0,0.55
CUST_02998,2025-09-01,2,0.5,0.605
CUST_02998,2025-10-01,1,1.0,0.55
CUST_02998,2025-12-01,1,0.0,0.55
CUST_02999,2025-08-01,1,1.0,0.39
CUST_02999,2025-09-01,1,1.0,0.35
CUST_03000,2024-03-01,1,0.0,0.35
CUST_03000,2025-01-01,1,0.0,0.35
CUST_03000,2025-02-01,2,0.0,0.37
CUST_03000,2025-11-01,1,0.0,0.39
CUST_03001,2025-03-01,3,1.0,0.7766666666666667
CUST_03001,2025-04-01,1,1.0,0.75
CUST_03001,2025-09-01,1,1.0,0.9
CUST_03001,2025-11-01,1,1.0,0.75
CUST_03001,2025-12-01,2,0.5,0.75
CUST_03002,2024-06-01,1,1.0,0.42
CUST_03002,2024-08-01,1,1.0,0.35
CUST_03002,2024-11-01,1,0.0,0.35
CUST_03002,2025-01-01,1,1.0,0.35
CUST_03002,2025-10-01,1,0.0,0.35
CUST_03002,2025-12-01,1,0.0,0.35
CUST_03003,2025-02-01,1,1.0,0.55
CUST_03003,2025-07-01,2,0.5,0.5800000000000001
CUST_03005,2025-09-01,1,0.0,0.35
CUST_03008,2024-11-01,1,0.0,0.39
CUST_03008,2025-03-01,1,0.0,0.39
CUST_03008,2025-12-01,1,0.0,0.35
CUST_03009,2024-09-01,1,0.0,0.35
CUST_03009,2024-10-01,1,0.0,0.35
CUST_03009,2025-02-01,1,0.0,0.35
CUST_03009,2025-05-01,1,1.0,0.35
CUST_03009,2025-06-01,1,0.0,0.35
CUST_03010,2025-05-01,2,0.5,0.37
CUST_03010,2025-08-01,1,0.0,0.42
CUST_03011,2024-12-01,1,1.0,0.35
CUST_03011,2025-01-01,1,0.0,0.35
CUST_03011,2025-10-01,1,0.0,0.35
CUST_03011,2025-12-01,1,1.0,0.35
CUST_03012,2025-09-01,1,1.0,0.35
CUST_03014,2025-11-01,2,1.0,0.37
CUST_03015,2024-02-01,1,1.0,0.35
CUST_03015,2024-07-01,1,0.0,0.35
CUST_03015,2024-10-01,1,0.0,0.35
CUST_03015,2025-01-01,1,1.0,0.35
CUST_03015,2025-09-01,1,0.0,0.35
CUST_03016,2025-08-01,1,1.0,0.75
CUST_03016,2025-09-01,1,1.0,0.9
CUST_03016,2025-10-01,1,1.0,0.75
CUST_03016,2025-11-01,2,0.5,0.83
CUST_03018,2024-08-01,1,0.0,0.39
CUST_03018,2024-09-01,1,0.0,0.35
CUST_03018,2024-11-01,1,0.0,0.35
CUST_03018,2024-12-01,1,0.0,0.35
CUST_03018,2025-07-01,1,1.0,0.42
CUST_03018,2025-10-01,1,0.0,0.35
CUST_03019,2024-01-01,1,0.0,0.35
CUST_03019,2024-09-01,1,1.0,0.35
CUST_03019,2025-10-01,1,0.0,0.39
CUST_03020,2025-05-01,1,1.0,0.61
CUST_03020,2025-06-01,1,0.0,0.55
CUST_03020,2025-10-01,1,1.0,0.66
CUST_03020,2025-11-01,1,1.0,0.55
CUST_03021,2024-08-01,1,0.0,0.55
CUST_03021,2025-02-01,1,1.0,0.55
CUST_03021,2025-06-01,1,1.0,0.55
CUST_03021,2025-08-01,2,0.5,0.5800000000000001
CUST_03022,2025-09-01,1,1.0,0.55
CUST_03023,2024-11-01,1,1.0,0.75
CUST_03023,2024-12-01,1,1.0,0.75
CUST_03023,2025-01-01,1,1.0,0.83
CUST_03023,2025-09-01,1,1.0,0.9
CUST_03023,2025-10-01,1,1.0,0.75
CUST_03023,2025-12-01,1,1.0,0.75
CUST_03024,2025-12-01,1,0.0,0.55
CUST_03026,2024-04-01,1,1.0,0.83
CUST_03026,2024-06-01,1,0.0,0.75
CUST_03026,2024-07-01,1,0.0,0.75
CUST_03026,2024-09-01,2,0.5,0.75
CUST_03026,2024-12-01,1,1.0,0.75
CUST_03026,2025-03-01,1,0.0,0.75
CUST_03026,2025-04-01,1,1.0,0.75
CUST_03026,2025-07-01,1,1.0,0.75
CUST_03026,2025-11-01,1,1.0,0.75
CUST_03027,2025-09-01,1,1.0,0.39
CUST_03028,2025-04-01,2,1.0,0.79
CUST_03028,2025-06-01,1,1.0,0.75
CUST_03028,2025-08-01,1,1.0,0.9
CUST_03028,2025-09-01,1,1.0,0.9
CUST_03028,2025-11-01,1,1.0,0.75
CUST_03028,2025-12-01,1,1.0,0.83
CUST_03029,2025-04-01,1,0.0,0.61
CUST_03029,2025-05-01,1,1.0,0.55
CUST_03029,2025-08-01,1,0.0,0.55
CUST_03029,2025-12-01,1,1.0,0.55
CUST_03030,2025-06-01,1,1.0,0.75
CUST_03030,2025-08-01,1,1.0,0.83
CUST_03030,2025-10-01,2,0.5,0.79
CUST_03031,2025-03-01,1,1.0,0.55
CUST_03031,2025-10-01,1,1.0,0.55
CUST_03031,2025-11-01,1,1.0,0.55
CUST_03031,2025-12-01,1,0.0,0.55
CUST_03032,2024-08-01,1,1.0,0.75
CUST_03032,2024-09-01,1,1.0,0.9
CUST_03032,2024-12-01,2,1.0,0.79
CUST_03032,2025-02-01,4,1.0,0.8075
CUST_03032,2025-05-01,2,1.0,0.825
CUST_03032,2025-07-01,1,1.0,0.75
CUST_03032,2025-10-01,1,1.0,0.75
CUST_03033,2025-01-01,1,1.0,0.75
CUST_03033,2025-04-01,1,1.0,0.75
CUST_03033,2025-06-01,1,1.0,0.75
CUST_03033,2025-08-01,1,0.0,0.75
CUST_03033,2025-10-01,1,1.0,0.83
CUST_03033,2025-11-01,1,1.0,0.75
CUST_03034,2024-05-01,1,0.0,0.42
CUST_03034,2024-06-01,1,0.0,0.35
CUST_03034,2025-04-01,1,1.0,0.39
CUST_03034,2025-05-01,1,1.0,0.35
CUST_03035,2025-12-01,1,1.0,0.35
CUST_03036,2024-05-01,1,0.0,0.42
CUST_03036,2025-01-01,1,1.0,0.35
CUST_03036,2025-03-01,1,0.0,0.35
CUST_03036,2025-07-01,1,0.0,0.35
CUST_03036,2025-08-01,2,0.0,0.37
CUST_03037,2025-07-01,1,0.0,0.35
CUST_03037,2025-10-01,1,0.0,0.35
CUST_03038,2025-08-01,1,0.0,0.75
CUST_03038,2025-09-01,1,1.0,0.75
CUST_03038,2025-10-01,3,1.0,0.7999999999999999
CUST_03039,2024-08-01,1,1.0,0.39
CUST_03039,2024-09-01,1,0.0,0.35
CUST_03039,2024-12-01,1,1.0,0.35
CUST_03039,2025-02-01,1,0.0,0.35
CUST_03039,2025-10-01,2,0.5,0.37
CUST_03039,2025-11-01,1,0.0,0.35
CUST_03040,2024-12-01,1,0.0,0.35
CUST_03040,2025-02-01,1,0.0,0.35
CUST_03040,2025-05-01,1,1.0,0.39
CUST_03040,2025-10-01,1,0.0,0.35
CUST_03041,2024-08-01,1,0.0,0.39
CUST_03041,2025-08-01,1,1.0,0.35
CUST_03041,2025-12-01,1,0.0,0.35
CUST_03042,2025-06-01,1,0.0,0.42
CUST_03043,2024-12-01,1,0.0,0.35
CUST_03043,2025-01-01,1,1.0,0.39
CUST_03043,2025-06-01,1,1.0,0.35
CUST_03043,2025-12-01,2,0.0,0.39
CUST_03044,2025-01-01,1,1.0,0.35
CUST_03044,2025-07-01,1,0.0,0.35
CUST_03044,2025-08-01,1,1.0,0.35
CUST_03045,2025-07-01,1,0.0,0.75
CUST_03045,2025-10-01,1,1.0,0.83
CUST_03046,2025-04-01,1,0.0,0.55
CUST_03046,2025-12-01,1,0.0,0.55
CUST_03047,2025-05-01,1,0.0,0.55
CUST_03048,2024-09-01,1,1.0,0.55
CUST_03048,2025-04-01,1,0.0,0.55
CUST_03048,2025-05-01,1,1.0,0.66
CUST_03048,2025-07-01,1,0.0,0.55
CUST_03048,2025-10-01,1,1.0,0.55
CUST_03051,2024-05-01,1,1.0,0.61
CUST_03051,2024-08-01,2,0.5,0.55
CUST_03051,2024-09-01,1,1.0,0.61
CUST_03051,2025-09-01,1,1.0,0.55
CUST_03051,2025-10-01,1,1.0,0.61
CUST_03052,2024-09-01,1,1.0,0.61
CUST_03052,2024-10-01,1,1.0,0.55
CUST_03052,2024-12-01,1,0.0,0.55
CUST_03052,2025-01-01,1,0.0,0.55
CUST_03052,2025-05-01,2,0.5,0.5800000000000001
CUST_03052,2025-08-01,2,1.0,0.605
CUST_03053,2024-12-01,1,1.0,0.39
CUST_03053,2025-01-01,1,1.0,0.35
CUST_03053,2025-04-01,1,0.0,0.35
CUST_03053,2025-08-01,1,0.0,0.39
CUST_03053,2025-09-01,1,1.0,0.35
CUST_03054,2024-10-01,1,1.0,0.9
CUST_03054,2025-01-01,1,0.0,0.75
CUST_03054,2025-05-01,1,1.0,0.75
CUST_03055,2025-09-01,1,0.0,0.35
CUST_03055,2025-10-01,1,0.0,0.35
CUST_03056,2025-03-01,1,0.0,0.35
CUST_03056,2025-11-01,1,0.0,0.39
CUST_03056,2025-12-01,1,0.0,0.35
CUST_03057,2025-08-01,1,0.0,0.35
CUST_03058,2024-10-01,1,0.0,0.35
CUST_03059,2024-06-01,1,0.0,0.39
CUST_03059,2024-07-01,1,0.0,0.35
CUST_03059,2025-01-01,1,0.0,0.35
CUST_03060,2025-05-01,1,0.0,0.35
CUST_03060,2025-08-01,1,0.0,0.35
CUST_03060,2025-12-01,1,1.0,0.39
CUST_03061,2025-02-01,2,0.5,0.75
CUST_03061,2025-04-01,1,0.0,0.83
CUST_03061,2025-08-01,1,1.0,0.75
CUST_03061,2025-09-01,1,1.0,0.9
CUST_03061,2025-10-01,1,1.0,0.75
CUST_03063,2025-06-01,1,1.0,0.35
CUST_03067,2025-03-01,1,0.0,0.39
CUST_03067,2025-10-01,1,0.0,0.42
CUST_03068,2024-11-01,1,0.0,0.35
CUST_03068,2025-03-01,1,0.0,0.35
CUST_03068,2025-09-01,1,0.0,0.39
CUST_03068,2025-10-01,1,0.0,0.39
CUST_03070,2025-01-01,1,0.0,0.35
CUST_03070,2025-03-01,1,0.0,0.35
CUST_03070,2025-04-01,1,1.0,0.35
CUST_03070,2025-05-01,1,1.0,0.35
CUST_03071,2025-10-01,1,1.0,0.61
CUST_03071,2025-12-01,1,1.0,0.55
CUST_03072,2025-11-01,1,1.0,0.66
CUST_03074,2024-11-01,1,1.0,0.35
CUST_03074,2025-01-01,1,0.0,0.35
CUST_03074,2025-08-01,1,1.0,0.35
CUST_03075,2024-04-01,1,0.0,0.55
CUST_03075,2024-05-01,1,0.0,0.61
CUST_03075,2024-06-01,1,0.0,0.55
CUST_03075,2024-09-01,1,0.0,0.61
CUST_03075,2025-01-01,1,1.0,0.55
CUST_03075,2025-08-01,1,1.0,0.55
CUST_03075,2025-10-01,1,1.0,0.66
CUST_03076,2025-02-01,1,0.0,0.42
CUST_03076,2025-04-01,1,0.0,0.35
CUST_03076,2025-09-01,1,0.0,0.35
CUST_03078,2025-02-01,2,1.0,0.61
CUST_03078,2025-03-01,1,0.0,0.55
CUST_03078,2025-05-01,1,1.0,0.55
CUST_03078,2025-08-01,1,1.0,0.55
CUST_03078,2025-10-01,1,1.0,0.55
CUST_03078,2025-11-01,2,0.0,0.635
CUST_03078,2025-12-01,1,1.0,0.55
CUST_03080,2024-06-01,1,0.0,0.39
CUST_03080,2024-10-01,1,0.0,0.35
CUST_03080,2024-12-01,1,0.0,0.39
CUST_03080,2025-02-01,1,1.0,0.35
CUST_03080,2025-03-01,1,0.0,0.35
CUST_03080,2025-12-01,1,0.0,0.35
CUST_03081,2025-10-01,2,1.0,0.37
CUST_03081,2025-12-01,1,1.0,0.35
CUST_03082,2024-04-01,1,1.0,0.75
CUST_03082,2024-06-01,1,1.0,0.75
CUST_03082,2025-02-01,2,1.0,0.75
CUST_03082,2025-07-01,2,1.0,0.79
CUST_03082,2025-09-01,1,1.0,0.83
CUST_03082,2025-11-01,2,0.0,0.825
CUST_03082,2025-12-01,2,0.5,0.75
CUST_03083,2024-12-01,1,1.0,0.35
CUST_03083,2025-01-01,1,1.0,0.35
CUST_03083,2025-03-01,1,1.0,0.35
CUST_03083,2025-04-01,1,0.0,0.35
CUST_03083,2025-06-01,1,0.0,0.42
CUST_03083,2025-09-01,1,1.0,0.35
CUST_03083,2025-12-01,1,1.0,0.42
CUST_03084,2025-03-01,1,0.0,0.75
CUST_03084,2025-04-01,1,1.0,0.75
CUST_03084,2025-05-01,1,1.0,0.75
CUST_03084,2025-08-01,1,1.0,0.75
CUST_03084,2025-11-01,1,1.0,0.75
CUST_03085,2025-07-01,1,0.0,0.83
CUST_03085,2025-08-01,1,1.0,0.75
CUST_03085,2025-10-01,1,1.0,0.75
CUST_03085,2025-11-01,1,1.0,0.75
CUST_03085,2025-12-01,2,1.0,0.79
CUST_03086,2024-10-01,1,0.0,0.35
CUST_03086,2025-03-01,1,0.0,0.42
CUST_03086,2025-05-01,1,1.0,0.35
CUST_03086,2025-08-01,1,1.0,0.39
CUST_03086,2025-11-01,1,0.0,0.35
CUST_03087,2025-11-01,1,0.0,0.35
CUST_03089,2025-03-01,1,1.0,0.61
CUST_03089,2025-06-01,2,1.0,0.5800000000000001
CUST_03089,2025-07-01,1,1.0,0.55
CUST_03089,2025-10-01,1,1.0,0.55
CUST_03090,2025-04-01,1,1.0,0.35
CUST_03090,2025-09-01,1,1.0,0.35
CUST_03091,2024-10-01,1,1.0,0.35
CUST_03091,2025-01-01,1,0.0,0.35
CUST_03091,2025-02-01,1,0.0,0.35
CUST_03091,2025-06-01,1,0.0,0.35
CUST_03092,2024-10-01,1,0.0,0.39
CUST_03092,2024-11-01,1,1.0,0.35
CUST_03092,2025-04-01,1,0.0,0.35
CUST_03092,2025-12-01,1,0.0,0.35
CUST_03093,2025-03-01,1,0.0,0.9
CUST_03093,2025-06-01,1,0.0,0.75
CUST_03093,2025-07-01,1,1.0,0.9
CUST_03093,2025-09-01,1,1.0,0.75
CUST_03094,2025-08-01,1,1.0,0.9
CUST_03094,2025-09-01,1,1.0,0.75
CUST_03094,2025-10-01,1,0.0,0.83
CUST_03094,2025-12-01,1,0.0,0.75
CUST_03095,2024-03-01,2,0.5,0.35
CUST_03095,2025-01-01,1,0.0,0.39
CUST_03095,2025-03-01,1,1.0,0.39
CUST_03095,2025-04-01,1,1.0,0.42
CUST_03095,2025-06-01,1,0.0,0.35
CUST_03095,2025-08-01,1,0.0,0.35
CUST_03095,2025-11-01,2,0.0,0.35
CUST_03095,2025-12-01,1,1.0,0.35
CUST_03096,2024-08-01,1,1.0,0.39
CUST_03096,2024-09-01,1,0.0,0.35
CUST_03096,2025-02-01,1,0.0,0.35
CUST_03096,2025-11-01,1,0.0,0.42
CUST_03097,2024-04-01,1,0.0,0.35
CUST_03097,2024-06-01,1,1.0,0.39
CUST_03097,2024-12-01,1,0.0,0.42
CUST_03097,2025-05-01,1,1.0,0.39
CUST_03097,2025-07-01,1,1.0,0.35
CUST_03097,2025-09-01,1,0.0,0.35
CUST_03098,2024-10-01,1,0.0,0.75
CUST_03098,2024-11-01,1,0.0,0.75
CUST_03098,2024-12-01,2,1.0,0.825
CUST_03098,2025-07-01,1,1.0,0.75
CUST_03098,2025-09-01,1,0.0,0.75
CUST_03098,2025-12-01,1,1.0,0.9
CUST_03099,2024-01-01,1,1.0,0.55
CUST_03099,2024-03-01,1,1.0,0.55
CUST_03099,2024-04-01,1,1.0,0.55
CUST_03099,2024-11-01,1,1.0,0.55
CUST_03099,2025-01-01,1,0.0,0.55
CUST_03099,2025-04-01,1,1.0,0.55
CUST_03099,2025-06-01,1,0.0,0.61
